"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Modeling and high power factor control of space vector modulated rectifier connected to permanent-magnet synchronous generator in vessel integrated power system","Z. Jian; W. Xuhui; L. Wenshan; W. Youlong","University of Chinese Academy of Sciences, Beijing, China; Collaborative Innovation Center of Electric Vehicles in Beijing, Beijing, China; Institute of Electrical Engineering of Chinese Academy of Sciences, Beijing, China; Collaborative Innovation Center of Electric Vehicles in Beijing, Beijing, China","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","","2016","","","1","5","The Unit Power Factor (UPF) operation of interior Permanent Magnet Synchronous Generator (IPMSG)-rectifier system is discussed in detail. The scheme is focus on the control of the classical architecture of IPMSG-Voltage source rectifier(VSR) which is widely used in All-Electric Ship. And the unit power factor control is applied to the generator-side converter by a reasonable allocation of d- and q-axis current. Based on detail modeling and discussion of the current track for UPF operation of VSR, the nature of UPF is revealed and the constraint conditions of satisfying power factor adjustable requirements are given. The relationship between the field weakening control and the UPF control is also discussed in this paper. Simulation and experimental studies are presented to illustrate the feasibility of the proposed method.","","978-4-88686-098-9978-1-4673-8863","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837507","Unit Power Factor (UPF) operation;interior Permanent Magnet Synchronous Generator;Voltage source rectifier;D- and q-axis current allocation","Reactive power;Rectifiers;Stators;Voltage control;Mathematical model;Aerospace electronics","machine control;permanent magnet generators;power control;power factor;rectifying circuits;ships;synchronous generators;voltage-source convertors","space vector modulated rectifier system;vessel integrated power system;UPF operation;interior permanent magnet synchronous generator;IPMSG;voltage source rectifier;VSR;all-electric ship;unit power factor control;generator-side converter;d-axis current allocation;q-axis current allocation;field weakening control","","","","8","","","","","IEEE","IEEE Conferences"
"Segment control scheme of inductive power transfer system for rail transit","L. Jiang; L. Shi; M. Fan; F. Zhang; Y. Li","Key Laboratory of Power Electronics and Electric Drive, Institute of Electrical Engineering, Chinese Academy of Sciences, China; Key Laboratory of Power Electronics and Electric Drive, Institute of Electrical Engineering, Chinese Academy of Sciences, China; Key Laboratory of Power Electronics and Electric Drive, Institute of Electrical Engineering, Chinese Academy of Sciences, China; Key Laboratory of Power Electronics and Electric Drive, Institute of Electrical Engineering, Chinese Academy of Sciences, China; Key Laboratory of Power Electronics and Electric Drive, Institute of Electrical Engineering, Chinese Academy of Sciences, China","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","","2016","","","1","4","A segment control scheme of inductive power transfer (IPT) system for rail transit is proposed in this paper. In this scheme, the power supply range of primary coils along the track is segmented into several intervals and the several sets of pickups are installed aboard. When the vehicle runs, the switching frequency and the reference current of inverters is modulated with the position of the pickup coils by loop-closed control of output voltage. A 750V IPT prototype has been built in our Lab. The validity of the segment control scheme is verified by the experiment results of resistive load and powering the vehicle.","","978-4-88686-098-9978-1-4673-8863","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837401","Inductive power transfer;current feed forward control;resonant frequency tracking;segment control scheme","Coils;Inverters;Switching frequency;Couplings;Resonant frequency;Capacitors;Rectifiers","closed loop systems;inductive power transmission;railway electrification;voltage control","segment control scheme;inductive power transfer system;rail transit;IPT system;power supply range;primary coils;switching frequency;inverter reference current;pickup coils;loop-closed control;output voltage control","","","","12","","","","","IEEE","IEEE Conferences"
"A fault-tolerant direct torque control strategy for a brushless DC motor driven by a single sided matrix converter","J. Wang; X. Y. Huang; Y. T. Fang; Q. F. Lu; H. Yang; Y. Q. Gao","College of Electrical Engineering, Zhejiang University, Hangzhou, China, 310027; College of Electrical Engineering, Zhejiang University, Hangzhou, China, 310027; College of Electrical Engineering, Zhejiang University, Hangzhou, China, 310027; College of Electrical Engineering, Zhejiang University, Hangzhou, China, 310027; College of Electrical Engineering, Zhejiang University, Hangzhou, China, 310027; College of Electrical Engineering, Zhejiang University, Hangzhou, China, 310027","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","","2016","","","1","5","A fault-tolerant direct torque control (DTC) strategy for a brushless dc (BLDC) motor with a single sided matrix converter (SSMC) for an electrohydrostatic actuator system in aerospace application is proposed in this paper. The voltage is divided into seven levels, a torque hysteresis control is applied to each phase, voltage of different levels are provided to the motor to control the torque. A Matlab/Simulink model is built and the simulations are carried out. The results verify the fault-tolerant DTC control strategy under fault condition.","","978-4-88686-098-9978-1-4673-8863","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837246","Brushless dc (BLDC) motor;single sided matrix converter (SSMC);electrohydrostatic actuation (EHA) system;fault-tolerant control strategy;direct torque control (DTC)","Torque;Hysteresis motors;Fault tolerance;Fault tolerant systems;Voltage control;Switches;Electromagnetics","brushless DC motors;DC motor drives;fault tolerant control;hydraulic actuators;hydrostatics;machine control;matrix convertors;torque control","fault-tolerant direct torque control strategy;brushless DC motor drive;single-sided matrix converter;fault-tolerant DTC control strategy;BLDC motor;SSMC;electrohydrostatic actuator system;aerospace application;torque hysteresis control;Matlab-Simulink model","","","","8","","","","","IEEE","IEEE Conferences"
"Implementation of FPGA and real-time processor for islanding monitoring and protection of grid connected induction generator","W. Buangam; B. Sawetsakulanond; V. Kinnares","The Electrical Engineering Graduate Program, Faculty of Engineering, Mahanakorn University of Technology, Nongchok, Bangkok 10530, Thailand; Department of Electrical Engineering, Faculty of Engineering, Mahanakorn University of Technology, Nongchok, Bangkok 10530, Thailand; Department of Electrical Engineering, Faculty of Engineering, King Mongkut's Institute Technology, Ladkrabang, Chalongkrung Road, Ladkrabang, Bangkok, 10520, Thailand","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","","2016","","","1","5","This paper presents new controller using FPGA and Real-Time Processor based on LabVIEW Programming that can be detected phenomena of Induction Generator (IG) isolated from grid. Advantage of controller can be monitoring voltage, current signal and reducing effect of buildup voltage of IG after disconnecting form grid system by connecting the impedance to IG terminal. The results demonstrate that the islanding detection succeeds and to prevent damage occurrence of IG.","","978-4-88686-098-9978-1-4673-8863","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837138","FPGA;Real-Time Processor Induction Generator","Field programmable gate arrays;Real-time systems;Induction generators;Voltage control;Impedance;Discrete Fourier transforms;Islanding","asynchronous generators;distributed power generation;electric machine analysis computing;field programmable gate arrays;power distribution faults;power distribution protection;power grids;real-time systems;virtual instrumentation","grid connected induction generator;islanding monitoring;islanding protection;FPGA;real-time processor;LabVIEW programming;current signal monitoring;voltage signal monitoring;IG terminal","","","","7","","","","","IEEE","IEEE Conferences"
"Bus peak current control strategy to minimize DC-link capacitor of switched reluctance machine drive","Z. Gong; C. Liu; K. Wang; Z. Y. Nan; M. J. Guan","Nanjing University of Aeronautics and Astronautics, No.29 Jiangjun Road, Jiangning District, Nanjing, China; Nanjing University of Aeronautics and Astronautics, No.29 Jiangjun Road, Jiangning District, Nanjing, China; Nanjing University of Aeronautics and Astronautics, No.29 Jiangjun Road, Jiangning District, Nanjing, China; Nanjing University of Aeronautics and Astronautics, No.29 Jiangjun Road, Jiangning District, Nanjing, China; Nanjing University of Aeronautics and Astronautics, No.29 Jiangjun Road, Jiangning District, Nanjing, China","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","","2016","","","1","5","In order to improve the reliability of Switched Reluctance drive system, this paper presents a new control method to reduce the capacitance value of DC bus. Firstly, based on the equivalent mathematical model of the electrolytic capacitor, the capacitance value of the DC bus is estimated at the fixed frequency. Three methods are proposed to reduce the capacitance of the bus, and the mathematical relationship between the maximum value of the DC link current and the minimum capacitance value is established. A switching cycle is divided into two sections: the commutation region and the non-commutation region. The switching modes in different regions are analyzed, and the feasibility of the method is verified by simulation. In the end, the traditional control strategy and bus peak current control strategy are compared. Research results show that : BPC can reduce the capacitance value of 60% without affecting the efficiency of the system.","","978-4-88686-098-9978-1-4673-8863","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837211","SRM;power converters;bus peak current control;minimize DC-Link capacitor","Capacitors;Capacitance;Current control;Switches;Power harmonic filters;Impedance;Power supplies","electric current control;electrolytic capacitors;machine control;minimisation;reluctance motor drives","bus peak current control strategy;DC-link capacitor;switched reluctance machine drive;capacitance value reduction;electrolytic capacitor;DC link current;switching cycle;noncommutation region;switching modes","","","","10","","","","","IEEE","IEEE Conferences"
"Control strategy for open winding PMSM system supplied by the Z-source and voltage source integrated converters","Y. He; Y. Zhou; H. Nian","College of Electrical Engineering, Zhejiang University, Hang Zhou, China; College of Electrical Engineering, Zhejiang University, Hang Zhou, China; College of Electrical Engineering, Zhejiang University, Hang Zhou, China","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","","2016","","","1","6","In this paper, a control strategy for open winding PMSM system collaboratively supplied by the bidirectional Z-source and voltage source converters is proposed. The modified SVPWM for bidirectional Z-source inverter and the zero-sequence current circuit is analyzed in this open winding PMSM system. A strategy of zero-sequence current suppression is employed and the space vectors of converters on both sides are redistributed. The control system with a bidirectional Z-source inverter can work in both motoring and generating modes, and with a flexible dc bus voltage on one side, the phase voltage of PMSM can achieve a boost and the motor can operate in a larger range of speed. The availability of the proposed control strategy is validated by the simulation of MATLAB/Simulink based on the 10kW open winding PMSM system.","","978-4-88686-098-9978-1-4673-8863","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837202","permanent magnet synchronous motor;Z-source inverter;open winding;zero-sequence current suppression","Windings;Switches;Space vector pulse width modulation;Inverters;Two dimensional displays;Voltage control","machine windings;mathematical analysis;permanent magnet machines;PWM invertors;PWM power convertors;synchronous machines","open winding PMSM system;Z-source integrated converters;voltage source integrated converters;bidirectional Z-source converters;bidirectional voltage source converters;SVPWM;bidirectional Z-source inverter;zero-sequence current circuit;zero-sequence current suppression;MATLAB/Simulink;power 10 kW","","","","15","","","","","IEEE","IEEE Conferences"
"Study on single-phase contactless power transfer system for AGVs","R. Nagata; M. Furuno; K. Kubota; Y. Shiihara; Y. Igawa; K. Okabe; Y. Shibako; H. Matsumoto; Y. Neba","Department of Electrical Engineering, Fukuoka University, Japan; Department of Electrical Engineering, Fukuoka University, Japan; Department of Electrical Engineering, Fukuoka University, Japan; Department of Electrical Engineering, Fukuoka University, Japan; Department of Electrical Engineering, Fukuoka University, Japan; Department of Electrical Engineering, Fukuoka University, Japan; Department of Electrical Engineering, Fukuoka University, Japan; Department of Electrical Engineering, Fukuoka University, Japan; Department of Electrical Engineering, Fukuoka University, Japan","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","","2016","","","1","4","This paper studies on a single-phase contactless power transfer system for automatic guided vehicles (AGVs). This system consists of transmitter lines placed on a floor and a receiver coil installed in AGVs. The design of the cables and lines is described. The several arrangement of ferrite bars for the receiver coil are compared to obtain maximum mutual inductances between the transmitter lines and the receiver coil. The voltage supplied to the AGV is controlled at 24 V by the buck boost converter on the DC stage in the receiver. Numerical simulation results confirm the single-phase contactless power transfer system can perform effectively as a power supply system for AGVs.","","978-4-88686-098-9978-1-4673-8863","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837537","Contactless power transfer system;single-phase;AGV;resonant capacitor","Receivers;Transmitters;Ferrites;Bars;Voltage control;Batteries;Power generation","automatic guided vehicles;coils;ferrites;inductive power transmission","single-phase contactless power transfer system;automatic guided vehicles;AGV;transmitter lines;receiver coil;cable design;line design;ferrite bar arrangement;maximum mutual inductances;buck boost converter;DC stage;numerical simulation;power supply system;voltage 24 V","","","","9","","","","","IEEE","IEEE Conferences"
"Consideration about arrester degradation by measuring electric current leakage","M. Kato; H. Yamaguchi; M. Ono; A. Otani; H. Hayashiya","East Japan Railway Co., Ltd, Japan; East Japan Railway Co., Ltd, Japan; NIPPON RIETEC Co., Ltd, Japan; East Japan Railway Co., Ltd, Japan; East Japan Railway Co., Ltd, Japan","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","","2016","","","1","4","Degradation of arresters is most commonly maintained by measuring electric current leakage. However, it is almost impossible to detect resistance-component current leakage that contributes to degradation of zinc oxide devices through normal measurement procedures, due to the fact that they contain static capacitance components. Therefore, we conducted synchronized measurement of electric current leakage with arrester voltage. And using the phase difference taken by measurement, we detected the resistance component. We will report the correlation of electric current leakage of resistance component with certain parameters.","","978-4-88686-098-9978-1-4673-8863","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837178","Arrester;Electric current leakage;Degradation management","Arresters;Current measurement;Current;Electrical resistance measurement;Integrated circuits;Voltage measurement","arresters;leakage currents","arrester degradation;resistance-component current leakage detection;zinc oxide devices degradation;normal measurement procedures;static capacitance components;arrester voltage;phase difference;electric current leakage correlation","","","","2","","","","","IEEE","IEEE Conferences"
"A novel torque ripple reduction method for IPMSM using asymmetric notch lamination design","K. Park; J. H. Lee; Y. Kim; S. Jung","Department of Electronic, Electrical, and Computer Engineering, Sungkyunkwan University, Suwon 440-746, Korea; Department of Electronic, Electrical, and Computer Engineering, Sungkyunkwan University, Suwon 440-746, Korea; Department of Electrical Engineering, Chosun University, Gwangju 501-759, Korea; Department of Electronic, Electrical, and Computer Engineering, Sungkyunkwan University, Suwon 440-746, Korea","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","","2016","","","1","4","The purpose of this paper is to propose a novel torque ripple reduction method for vibration and nose minimization of an interior permanent magnet synchronous machine (IPMSM) by adopting asymmetric notch lamination design (ANLD). The existing asymmetric lamination designs are limited to asymmetric barrier design (ABD) of rotor configuration in IPMSM. To highlight the advantages of the proposed method, Advantages of ABD and ANLD are combined to minimize torque ripple more effectively, compare to when only ABD is used. The validity of the analysis is confirmed by a finite element method.","","978-4-88686-098-9978-1-4673-8863","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837288","Asymmetric notch lamination design (ALND);asymmetric barrier design (ABD);skew method;interior permanent magnet synchronous machine (IPMSM)","Torque;Forging;Rotors;Lamination;Harmonic analysis;Analytical models;Atmospheric modeling","finite element analysis;laminations;permanent magnet machines;rotors;synchronous machines","torque ripple reduction method;IPMSM;asymmetric notch lamination design;vibration minimization;noise minimization;interior permanent magnet synchronous machine;ANLD;asymmetric barrier design;ABD;rotor configuration;finite element method","","1","","8","","","","","IEEE","IEEE Conferences"
"Model predictive control method for cascaded bi-directional DC-DC converter applied to a stand-alone photovoltaic energy storage system","Y. Mei; L. Chen; X. Li; K. Sun","Collaborative Innovation Center of Electric Vehicles in Beijing, North China University of Technology, Beijing, China; Collaborative Innovation Center of Electric Vehicles in Beijing, North China University of Technology, Beijing, China; Collaborative Innovation Center of Electric Vehicles in Beijing, North China University of Technology, Beijing, China; State Key Lab of Power Systems, Tsinghua University, Beijing, China","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","","2016","","","1","5","A Model Predictive Control (MPC) method is proposed for cascaded bi-directional DC-DC converter in this paper. Building the predictive models and minimizing the cost function are included in this method. Predictive values of state variables can be obtained according to the predictive models, which include the first chopper inductor current and the second chopper inductor current, etc. The cost function is based on the system requirements, and the switching state which minimizes the cost function is selected to be the control signal in the following sampling period. Simulation and experimental results show high static/dynamic performances of the energy storage system.","","978-4-88686-098-9978-1-4673-8863","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837263","","Choppers (circuits);Bidirectional control;DC-DC power converters;Inductors;Capacitors;Energy storage;Cost function","cascade systems;choppers (circuits);DC-DC power convertors;energy storage;inductors;minimisation;photovoltaic power systems;predictive control","model predictive control method;cascaded bidirectional DC-DC converter;stand-alone photovoltaic energy storage system;MPC method;cost function minimization;state variables;chopper inductor current;switching state;sampling period;dynamic performances;static performances","","","","10","","","","","IEEE","IEEE Conferences"
"A novel contactless transformer with trapezoidal windings cross section in IPT system for movable vehicle","L. Xu; Y. Du; L. Shi; R. Zhang","Key Laboratory of Power Electronics and Electric Drive, Institute of Electrical Engineering, Chinese Academy of Sciences; Key Laboratory of Power Electronics and Electric Drive, Institute of Electrical Engineering, Chinese Academy of Sciences; Key Laboratory of Power Electronics and Electric Drive, Institute of Electrical Engineering, Chinese Academy of Sciences; Key Laboratory of Power Electronics and Electric Drive, Institute of Electrical Engineering, Chinese Academy of Sciences","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","","2016","","","1","4","Contactless transformer is the key part of the inductive power transfer (IPT) system that can realize safe electric-energy supply for mobile devices. This paper proposes a novel contactless transformer structure with trapezoidal magnet core, which can be applied to movable vehicle such as high-speed maglev vehicle IPT system. The inductances of primary and secondary windings of different core structures is analyzed by 3D finite element methods (FEM), and compared with that of traditional contactless transformer. According to the analysis and calculation results, the proposed novel transformer structure with higher coupling coefficient and power transfer efficiency is verified.","","978-4-88686-098-9978-1-4673-8863","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837539","contactless transformer;inductive power transfer (IPT);trapezoidal winding cross section","Windings;Couplings;Inductance;Transformer cores;Atmospheric modeling;Magnetic fields","finite element analysis;inductive power transmission;magnetic cores;power transformers;transformer windings","contactless transformer;inductive power transfer system;safe electric-energy supply;mobile devices;trapezoidal magnet core;movable vehicle;high-speed maglev vehicle IPT system;inductances;primary windings;secondary windings;3D finite element methods;3D FEM;coupling coefficient;power transfer efficiency","","","","5","","","","","IEEE","IEEE Conferences"
"Off-line estimation of abnormal field voltage occurrence condition at asynchronization for synchronous generator with brushless system","A. Tanaka; S. Yamamoto; T. Ara; K. Sakai; S. Komuro","Graduate School of Science and Engineering, Toyo University, Japan; Faculty of Human Resources Development, Polytechnic University, Japan; Faculty of Human Resources Development, Polytechnic University, Japan; Graduate School of Science and Engineering, Toyo University, Japan; Graduate School of Science and Engineering, Toyo University, Japan","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","","2016","","","1","4","This paper presents a practical method to estimate the abnormal field voltage occurrence condition (AFVOC) at asynchronization for synchronous generator (SG) with a brushless excitation having a diode rectifier circuit in the rotational part of the SG. A simulation model to calculate the field transient current at asynchronization to the power bus system is shown. The AFVOC is estimated by simulating the field current at asynchronization and searching the condition (i.e., armature voltage and its phase differences) when the field current becomes negative. The proposed method is implemented on a 10kVA salient-type lamination-pole SG with pseudo external diode rectifier circuit connected to the field winding terminals. With simulation and experimental results, the validity of the proposed method is verified.","","978-4-88686-098-9978-1-4673-8863","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837294","abnormal field voltage;asynchronization;brushless system;synchronous generator","Integrated circuit modeling;Windings;Transient analysis;Equivalent circuits;Synchronous machines;Simulation;Current measurement","brushless machines;rectifiers;synchronous generators","offline estimation;abnormal field voltage occurrence condition;synchronous generator;brushless system;AFVOC;asynchronization;simulation model;field transient current;power bus system;armature voltage;phase differences;salient-type lamination-pole SG;pseudo external diode rectifier circuit;field winding terminals;apparent power 10 kVA","","","","12","","","","","IEEE","IEEE Conferences"
"Researching of efficiency optimized torque distribution based on front and rear wheel independently drive electrical vehicle","X. Qi; Q. Wang; F. Xie; J. Cao; L. Chen; Q. Zhan","School of Electrical Engineering and Automation, Anhui University, Hefei, China; School of Electrical Engineering and Automation, Anhui University, Hefei, China; School of Electrical Engineering and Automation, Anhui University, Hefei, China; School of Electrical Engineering and Automation, Anhui University, Hefei, China; School of Electrical Engineering and Automation, Anhui University, Hefei, China; School of Electrical Engineering and Automation, Anhui University, Hefei, China","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","","2016","","","1","6","Distributed electrical vehicle drive scheme has being a widely discussed issue, especially the Front and Rear wheel Independent Drive(FRID) strategy, which has the advantage of low costing, simple structure, and easy to implement. The promotion of efficiency using FRID is discussed in this paper, then an motor and battery efficiency optimize algorithm of front and rear motor torque distribution are researched, respectively, and at last a genetic algorithm theory is used to combine above two optimized strategy. The research is verified to have the ability to improve the efficiency of the vehicle system, by the ADVISOR simulation and experiment.","","978-4-88686-098-9978-1-4673-8863","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837474","Distributed EV;FRID;Genetic Algorithms","Induction motors;Torque;Batteries;Genetic algorithms;Iron;Algorithm design and analysis;Shafts","battery powered vehicles;genetic algorithms;motor drives;torque;wheels","efficiency optimized torque distribution;front and rear wheel independently drive electrical vehicle;distributed electrical vehicle drive scheme;FRID strategy;battery efficiency optimize algorithm;front and rear motor torque distribution;genetic algorithm theory;ADVISOR simulation","","","","7","","","","","IEEE","IEEE Conferences"
"A novel MTPA control strategy of induction motor based on torque current compensation","X. Huihui; Z. Feng; C. Wei; P. Wei; Z. Jian","Institute of Electrical Engineering, Chinese Academy of Science, Beijing, China; Collaborative Innovation Center of Electric Vehicles in Beijing, China; Collaborative Innovation Center of Electric Vehicles in Beijing, China; Institute of Electrical Engineering, Chinese Academy of Science, Beijing, China; Collaborative Innovation Center of Electric Vehicles in Beijing, China","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","","2016","","","1","4","In order to improve the system efficiency and the battery life of electric vehicle in low speed condition, the maximum torque per ampere(MTPA) control strategy is used in vector control system of induction motor. The MTPA is a kind of variable excitation control strategy essentially, which worsens the torque dynamic performance seriously because of the existence of rotor time constant. In this paper, a novel MTPA control strategy of induction motor based on torque current compensation is proposed, which realizes the maximum torque-current ratio and also improves the torque response extraordinarily during the rotor flux linkage transient process. At the end of the paper, the experiment is performed to verify its practicability.","","978-4-88686-098-9978-1-4673-8863","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837349","induction motor;MTPA control strategy;torque current compensation;torque dynamic performance","Torque;Rotors;Induction motors;Vehicle dynamics;Couplings;Transient analysis;Process control","electric current control;induction motors;machine vector control;rotors;torque control","MTPA control strategy;induction motor;torque current compensation;maximum torque per ampere;vector control system;variable excitation control strategy;torque dynamic performance;rotor flux linkage transient process","","","","8","","","","","IEEE","IEEE Conferences"
"A zero current commutation model predictive control method for the induction motor drive system fed by indirect matrix converter","Y. Mei; S. Wang","Collaborative Innovation Center of Electric Vehicles in Beijing, North China University of Technology, Beijing, China; Collaborative Innovation Center of Electric Vehicles in Beijing, North China University of Technology, Beijing, China","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","","2016","","","1","5","In order to simplify the commutation in the virtual rectifier, a zero current commutation model predictive control (ZCC-MPC) method is proposed for the induction motor drive system fed by indirect matrix converter (IMC). Switching states combination is adopted in the virtual inverter instead of single predictive switching state, which ensures that the inverter stage keeps at zero voltage vectors during the whole commutation procedure between bi-directional switches in the rectifier stage. Simulation results show that the drive system has good steady-state/ dynamic performances and the dc bus current is zero during switching actions of the rectifier. As a result, two-step dead-time commutation can be used for the virtual rectifier stage instead of the conventional four-step commutation method, which improves the safety, reliability and performances for the indirect matrix converter.","","978-4-88686-098-9978-1-4673-8863","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837418","Zero current commutation;model predictive control;indirect matrix converter;induction motor drive system","Commutation;Switches;Stators;Rectifiers;Induction motors;Mathematical model;Torque","induction motor drives;invertors;machine control;matrix convertors;predictive control","zero current commutation model predictive control method;induction motor drive system;indirect matrix converter;ZCC-MPC method;IMC;switching state combination;virtual inverter;single-predictive switching state;zero voltage vectors;bi-directional switches;steady-state performance;dynamic performance;DC bus current;two-step dead-time commutation;virtual rectifier stage;four-step commutation method","","","","8","","","","","IEEE","IEEE Conferences"
"Vibration suppression controller tuning method for 2-mass resonance system using FRIT","H. Ikeda; Y. Kogura; K. Kim; R. Era; T. Hanamoto","Nishi-Nippon Institute of Technology, Fukuoka, Japan; Nishi-Nippon Institute of Technology, Fukuoka, Japan; Nishi-Nippon Institute of Technology, Fukuoka, Japan; Nishi-Nippon Institute of Technology, Fukuoka, Japan; Kyushu Institute of Technology, Fukuoka, Japna","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","","2016","","","1","6","In this paper, we propose an off-line tuning method of a vibration suppression controller for a 2-mass position control system using Fictitious Reference Iterative Tuning (FRIT), which is one of direct controller tuning methods. Hence, we are able to design the controller using only initial experimental data without the state equations of the model and those parameters. The controller consists of P position controller, IP or PIP speed controller and PI current controller, which needs no information about the load side variables. Then, we confirmed its effectiveness of the proposed method by experiment.","","978-4-88686-098-9978-1-4673-8863","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837470","Fictitious Reference Iterative Tuning;2-Mass Resonance System;Vibration Suppression Controller;Position Control","Tuning;Vibrations;Mathematical model;DC motors;Position control;Load modeling","control system synthesis;electric current control;iterative methods;position control;velocity control;vibration control","vibration suppression controller offline tuning method;2-mass resonance system;FRIT;fictitious reference iterative tuning;direct controller tuning methods;2-mass position control system;controller design;P position controller;IP speed controller;PIP speed controller;PI current controller","","","","12","","","","","IEEE","IEEE Conferences"
"Reduction of torque ripple by an integrated induction motor with multi-inverter","M. Okayasu; K. Sakai","Course of Electricity, Electronics and Communications Graduate School of Science and Engineering, Toyo University, Japan; Department of Electrical, Electronic and Communications Engineering Faculty of Science and Engineering, Toyo University, Japan","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","","2016","","","1","6","To reduce energy consumption, a novel motor system is proposed using two individual current control technologies involving a multiphase inverter. The multiphase inverter technology comprises two sets of 3-phase windings connecting two 3-phase inverters. Each set of coils connecting the 3-phase inverters forms a rotating field. Two windings allow the resultant field to generate a rotating field of eight or four poles. Motor systems capable of changing their poles and phases are more efficient over a wider range of speeds. Results from simulations confirmed that the phase change of a motor using such controls yields a difference in torque-slip characteristics and a 28% reduction in torque ripple.","","978-4-88686-098-9978-1-4673-8863","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837420","electrical machine;induction motor;multiphase drive;torque ripple","Torque;Inverters;Coils;Induction motors;Windings;Stator windings","energy consumption;induction motors;invertors;machine windings","ripple reduction;integrated induction motor;multiinverter;energy consumption;motor system;current control technologies;multiphase inverter technology;3-phase inverters;3-phase windings;rotating field;controls yields;torque-slip characteristics;torque ripple","","","","9","","","","","IEEE","IEEE Conferences"
"Design and experiment of double stator structure axial-flux SR motor for electric city commuters","K. Takase; H. Goto; O. Ichinokura","Graduate School of Engineering Tohoku University, Sendai, Japan; Graduate School of Engineering Tohoku University, Sendai, Japan; Graduate School of Engineering Tohoku University, Sendai, Japan","2016 19th International Conference on Electrical Machines and Systems (ICEMS)","","2016","","","1","6","Switched Reluctance Motors (SRM) which is constructed without rare-earth magnet and robust structure is one of the most suitable in-wheel motors for EVs. In addition, double stator structure axial-flux SRM (DSAFSRM) is high torque density at flat space such as in-wheel space and good at the exhaust heat. Designed and manufactured prototype SR motor has superior torque characteristics depend on rotational speed at simulation and measurement to a same size PM motor.","","978-4-88686-098-9978-1-4673-8863","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837227","Axial-Flux SR Motor;Double Stator Structure;Electric Vehicle;In-wheel Motor","Reluctance motors;Torque;Permanent magnet motors;Stator cores","electric vehicles;permanent magnet motors;reluctance motors;stators;torque","double-stator structure axial-flux SR motor;electric city commuters;switched reluctance motors;in-wheel motors;EV;DSAFSRM;double-stator structure axial-flux SRM;torque density;in-wheel space;exhaust heat;torque characteristics;rotational speed;PM motor","","","","8","","","","","IEEE","IEEE Conferences"
