"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Hazard-evaluation-based Driver-automation Switched Shared Steering Control for Intelligent Vehicles","Y. Guo; J. Liul; L. Song; H. Guo; Y. Hu; a. H. Chen","State Key Laboratory of Automotive Simulation and Control, Jilin University, Changchun Jilin, 130025, China; State Key Laboratory of Automotive Simulation and Control, Jilin University, Changchun Jilin, 130025, China; State Key Laboratory of Automotive Simulation and Control, Jilin University, Changchun Jilin, 130025, China; State Key Laboratory of Automotive Simulation and Control, Jilin University, Changchun Jilin, 130025, China; State Key Laboratory of Automotive Simulation and Control, Jilin University, Changchun Jilin, 130025, China; State Key Laboratory of Automotive Simulation and Control, Jilin University, Changchun Jilin, 130025, China","2018 IEEE Intelligent Vehicles Symposium (IV)","","2018","","","244","249","The driving model switched between an intelligent vehicle and a human driver is a hot discussing issue for intelligent driving system, and it relates to the safety of the intelligent vehicle and traffic efficiency of transportation system. It presents a hazard-evaluation-based driver-automation switched shared steering control approach for intelligent vehicles in this manuscript. The switched operation between human driver and autopilot system is carried out when the hazard situation is tested by the autopilot controller. The driver's operation and the deviation from the road center line are employed to carry out the hazard evaluation. The autopilot controller is designed using the constrained model predictive control (MPC) approach to keep the intelligent vehicle run in the safe area that is between the road boundary. In order to verify the control performance of the proposed algorithm, simulation verification under hazard situation of the proposed approach are carried out and compared with the non-switching method. The results show that the intelligent vehicle can keep safe in the hazard situation.","1931-0587","978-1-5386-4452-2978-1-5386-4451-5978-1-5386-4453","10.1109/IVS.2018.8500443","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8500443","","Switches;Roads;Hazards;Indexes;Intelligent vehicles","hazards;predictive control;road safety;road traffic;road vehicles;steering systems","hazard situation;autopilot controller;hazard evaluation;constrained model predictive control approach;hazard-evaluation-based driver-automation;intelligent driving system;steering control approach;intelligent vehicle","","","","11","","","","","IEEE","IEEE Conferences"
"Decision - making of Lane Change Behavior Based on RCS for Automated Vehicles in the Real Environment","G. Xiong; Z. Kang; H. Li; W. Song; Y. Jin; J. Gong","Intelligent Vehicle Research Center, Beijing Institute of Technology. Weilong Song,is with China North Vehicle Research Institute, Beijing, 100072, China; Intelligent Vehicle Research Center, Beijing Institute of Technology. Weilong Song,is with China North Vehicle Research Institute, Beijing, 100072, China; Intelligent Vehicle Research Center, Beijing Institute of Technology. Weilong Song,is with China North Vehicle Research Institute, Beijing, 100072, China; Intelligent Vehicle Research Center, Beijing Institute of Technology. Weilong Song,is with China North Vehicle Research Institute, Beijing, 100072, China; Intelligent Vehicle Research Center, Beijing Institute of Technology. Weilong Song,is with China North Vehicle Research Institute, Beijing, 100072, China; Intelligent Vehicle Research Center, Beijing Institute of Technology. Weilong Song,is with China North Vehicle Research Institute, Beijing, 100072, China","2018 IEEE Intelligent Vehicles Symposium (IV)","","2018","","","1400","1405","This paper proposes the decision-making framework of lane change behavior based on Hierarchical State Machine (HSM) and we build distributed control system architecture based on RCS (Real-Time Control System) to test the model. Environment perception module, decision planning module and execution control module are put into the distributed system architecture based on RCS to improve real-time and ensure that several modules run simultaneously. Besides, the decision-making framework of lane change behavior consists of two parts: miniature scene information model and decision-making model of lane change behavior based on multi-attribute decision-making. The decision-making model of lane change behavior is based on HSM and it sets two top-level state machines: free lane change model and mandatory lane change model. Free lane change model changes the state by using lane reward model to judge and assess driving condition of each lane, while mandatory lane change model uses strategy of multi-source information fusion tojudge whether to lane change. In the end, the unmanned platform BYD Tang using vehicle embedded platform is used to verify the reliability and effectiveness of the lane change decision-making algorithm proposed in this paper in the real road environment.","1931-0587","978-1-5386-4452-2978-1-5386-4451-5978-1-5386-4453","10.1109/IVS.2018.8500651","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8500651","automated vehicle;lane change behavior decision-making model;hierarchical state machine;RCS;real-vehicle tests","Decision making;Mathematical model;Real-time systems;Roads;Automobiles;Task analysis;Planning","behavioural sciences;decision making;distributed control;intelligent transportation systems;mobile robots;road vehicles","lane change behavior;RCS;decision-making framework;decision planning module;execution control;multiattribute decision-making;lane reward model;lane change decision-making algorithm;hierarchical state machine;distributed control system;environment perception module;vehicle embedded platform","","","","12","","","","","IEEE","IEEE Conferences"
"Accurate Localization in Underground Garages via Cylinder Feature based Map Matching","Z. Tao; J. Xu; D. Wang; S. Zhang; D. Cui; a. S. Du","Visual Cognitive Computing and Intelligent Vehicle Lab, Institute of Artificial Intelligence and Robotics (IAIR), Xi’an Jiaotong University, Xi’an, P.R.China; Visual Cognitive Computing and Intelligent Vehicle Lab, Institute of Artificial Intelligence and Robotics (IAIR), Xi’an Jiaotong University, Xi’an, P.R.China; Visual Cognitive Computing and Intelligent Vehicle Lab, Institute of Artificial Intelligence and Robotics (IAIR), Xi’an Jiaotong University, Xi’an, P.R.China; Visual Cognitive Computing and Intelligent Vehicle Lab, Institute of Artificial Intelligence and Robotics (IAIR), Xi’an Jiaotong University, Xi’an, P.R.China; Visual Cognitive Computing and Intelligent Vehicle Lab, Institute of Artificial Intelligence and Robotics (IAIR), Xi’an Jiaotong University, Xi’an, P.R.China; Visual Cognitive Computing and Intelligent Vehicle Lab, Institute of Artificial Intelligence and Robotics (IAIR), Xi’an Jiaotong University, Xi’an, P.R.China","2018 IEEE Intelligent Vehicles Symposium (IV)","","2018","","","314","319","Autonomous driving in underground garages usually utilizes a 2D/3D occupancy map for localization. However, the real scene is changing, and may not be consistent with the map. Vehicles and other objects not contained in the map are considered as obstacles, which increase the difficulty of localization and affect the accuracy of result. In this paper, we propose a cylinder rotational projection statistics (Cy-RoPS) feature descriptor, which is a local surface feature descriptor to improve the accuracy of localization. The local surface feature motivated by RoPS feature is invariant to rotation of point set enclosed in a cylinder. We also propose to employ the local surface feature for localization in a real underground garage. The experimental results show that the proposed method is robust to dynamic obstacles in the underground garage, and has a higher accuracy in localization, compared with the state-of-the-art methods.","1931-0587","978-1-5386-4452-2978-1-5386-4451-5978-1-5386-4453","10.1109/IVS.2018.8500492","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8500492","","Three-dimensional displays;Feature extraction;Laser radar;Shape;Global Positioning System;Entropy;Object recognition","feature extraction;image matching;mobile robots;robot vision","underground garage;map matching;cylinder rotational projection statistics;local surface feature descriptor;RoPS feature","","","","21","","","","","IEEE","IEEE Conferences"
"Research on Independent Driving Electric Vehicle in the Pivot Steering and Experimental Validation","Y. Zhao; J. Ni; J. Hu","Beijing Institute of Technology, BIT, National Key Lab of Vehicular Transmission, Beijing, P. R., China; Beijing Institute of Technology, BIT, National Key Lab of Vehicular Transmission, Beijing, P. R., China; Beijing Institute of Technology, BIT, National Key Lab of Vehicular Transmission, Beijing, P. R., China","2018 IEEE Intelligent Vehicles Symposium (IV)","","2018","","","880","885","In recent years, researchers concern the ability of the independent driving vehicle with the development of the electric vehicle. Hub-motor and wheel-side motor driving structure promotes the performance of vehicles. But most of the researchers only concern the improving in handing-stability and ignore the ability of pivot steering which highly improves the maneuverability. So in this paper, the pivot steering process of a rear driving vehicle equipped with wheel side motor has been researched. Based on a 7DOF math model and experiment of a prototype vehicle, dynamic feature of this process has been explored and the mechanism of the action has been found.","1931-0587","978-1-5386-4452-2978-1-5386-4451-5978-1-5386-4453","10.1109/IVS.2018.8500483","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8500483","independent driving vehicle;pivot steering;wheel-side motor;Magic Formula;7DOF Model","Force;Wheels;Tires;Torque;Mathematical model;Acceleration;Prototypes","design engineering;electric vehicles;steering systems;vehicle dynamics;wheels","wheel-side motor;handing-stability;pivot steering process;hub-motor;driving electric vehicle;prototype vehicle dynamic","","","","10","","","","","IEEE","IEEE Conferences"
"Simulation-based Adversarial Test Generation for Autonomous Vehicles with Machine Learning Components","C. E. Tuncali; G. Fainekos; H. Ito; J. Kapinski","Toyota Technical Center, Ann Arbor, MI, USA; School of Computing, Informatics Decision Systems Engineering, Arizona State University, USA; Toyota Technical Center, Ann Arbor, MI, USA; Toyota Technical Center, Ann Arbor, MI, USA","2018 IEEE Intelligent Vehicles Symposium (IV)","","2018","","","1555","1562","Many organizations are developing autonomous driving systems, which are expected to be deployed at a large scale in the near future. Despite this, there is a lack of agreement on appropriate methods to test, debug, and certify the performance of these systems. One of the main challenges is that many autonomous driving systems have machine learning (ML) components, such as deep neural networks, for which formal properties are difficult to characterize. We present a testing framework that is compatible with test case generation and automatic falsification methods, which are used to evaluate cyber-physical systems. We demonstrate how the framework can be used to evaluate closed-loop properties of an autonomous driving system model that includes the ML components, all within a virtual environment. We demonstrate how to use test case generation methods, such as covering arrays, as well as requirement falsification methods to automatically identify problematic test scenarios. The resulting framework can be used to increase the reliability of autonomous driving systems.","1931-0587","978-1-5386-4452-2978-1-5386-4451-5978-1-5386-4453","10.1109/IVS.2018.8500421","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8500421","","Testing;Autonomous vehicles;Artificial neural networks;Virtual environments;Sensors;Computational modeling;Semantics","digital simulation;driver information systems;intelligent transportation systems;learning (artificial intelligence);mobile robots;program testing;road vehicles;software fault tolerance;virtual reality","autonomous driving systems;simulation-based adversarial test generation;autonomous vehicles;automatic falsification methods;cyber-physical systems;test case generation;machine learning;closed-loop properties;virtual environment","","1","","35","","","","","IEEE","IEEE Conferences"
"A Minimum Swept Path Control Strategy for Reversing Articulated Vehicles","X. Liu; D. Cebon","Department of Engineering, University of Cambridge, Trumpington Street, Cambridge, CB2 1PZ, U.K; Department of Engineering, University of Cambridge, Trumpington Street, Cambridge, CB2 1PZ, U.K","2018 IEEE Intelligent Vehicles Symposium (IV)","","2018","","","1962","1967","This paper presents a new control strategy called Minimum Swept Path Control (MSPC) for reversing articulated heavy goods vehicles. It improves on previous Path Following Control (PFC) methods by minimising large excursions of the tractor unit. A preview distance is integrated into the MSPC algorithm to predict future vehicle states and feed them back into the control system to compensate state errors. The relationship between the length of preview distance and maximum lateral offsets is investigated, which can be used to optimise the preview distance. The relationship between maximum lateral offsets and the corresponding weights in the control cost function is also established in this preliminary study.","1931-0587","978-1-5386-4452-2978-1-5386-4451-5978-1-5386-4453","10.1109/IVS.2018.8500417","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8500417","Articulated Vehicles;Autonomous Reversing;Minimum Swept Path Control;Path Following Control;Linear Quadratic Regulator Method","Axles;Agricultural machinery;Mathematical model;Tires;Cost function;Gravity;Fuels","agricultural machinery;path planning;road vehicles;steering systems;vehicle dynamics","control system;state errors;preview distance;maximum lateral offsets;control cost function;articulated heavy goods vehicles;tractor unit;MSPC algorithm;future vehicle states;minimum swept path control strategy;control methods;path following control;PFC","","","","18","","","","","IEEE","IEEE Conferences"
"Adaptive Multivariable Super-Twisting Control for Lane Keeping of Autonomous Vehicles with Differential Steering","C. Hu; R. Wang; Y. Qin","Department of Systems Design Engineering, University of Waterloo, Waterloo, ON, N2L 3G1, Canada; School of Mechanical Engineering, Shanghai JiaoTong University, Shanghai, 200240, China; School of Mechanical Engineering, Beijing Institute of Technology, University of Waterloo, ON, 100081, China","2018 IEEE Intelligent Vehicles Symposium (IV)","","2018","","","197","202","This paper investigates the lane keeping control for four-wheel independently actuated autonomous vehicles. To guarantee the vehicle safety when the active-steering motor entirely fails, the steering manoeuvre is accomplished by the differential drive assisted steering (DDAS), which is generated by the differential moment between the front wheels. A novel adaptive multivariable super-twisting control strategy is proposed to realize the control objective in finite time, considering the multiple unknown and mismatched disturbances of the steering system with the chattering effect removed. In the sliding surface, a nonlinear function is designed to adaptively change the damping ratio of the closed-loop system so as to improve the transient performance of the lane keeping control in the faulty condition. The finite-time convergence of the closed-loop system is proved by Lyapunov function technique. Results of CarSim-Simulink simulations with a high-fidelity and full-car model have verified the effectiveness and robustness of the proposed controller in the lane keeping control with DDAS and guaranteeing high performance.","1931-0587","978-1-5386-4452-2978-1-5386-4451-5978-1-5386-4453","10.1109/IVS.2018.8500631","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8500631","","Wheels;Damping;Torque;Vehicle dynamics;Tires;Control systems;Steering systems","adaptive control;closed loop systems;damping;Lyapunov methods;mobile robots;multivariable control systems;nonlinear functions;road safety;road vehicles;robust control;steering systems","adaptive multivariable super-twisting control;lane keeping;autonomous vehicles;differential steering;vehicle safety;active-steering motor;steering manoeuvre;differential drive assisted steering;DDAS;differential moment;super-twisting control strategy;steering system;closed-loop system;finite-time convergence;four-wheel independently actuated autonomous vehicles;Lyapunov function;CarSim-Simulink simulations","","","","23","","","","","IEEE","IEEE Conferences"
"Real-time Traffic Scene Segmentation Based on Multi-Feature Map and Deep Learning","L. Li; W. Zheng; L. Kong; Ü. Özgüner; W. Hou; J. Lian","School of Automotive Engineering, Faculty of Vehicle Engineering and Mechanics, Dalian University of Technology, Dalian, 116024, China; School of Automotive Engineering, Faculty of Vehicle Engineering and Mechanics, Dalian University of Technology, Dalian, 116024, China; School of Automotive Engineering, Faculty of Vehicle Engineering and Mechanics, Dalian University of Technology, Dalian, 116024, China; Department of Electrical and Computer Engineering, The Ohio State University, Columbus, OH, 43210, USA; School of Automotive Engineering, Faculty of Vehicle Engineering and Mechanics, Dalian University of Technology, Dalian, 116024, China; School of Automotive Engineering, Faculty of Vehicle Engineering and Mechanics, Dalian University of Technology, Dalian, 116024, China","2018 IEEE Intelligent Vehicles Symposium (IV)","","2018","","","7","12","Visual-based semantic segmentation for traffic scene plays an important role in intelligent vehicles. In this paper, we present a new real-time deep fully convolution neural network (FCNN) for pixel-wise segmentation with six channel inputs. The six channel inputs include the RGB three channel color image, the Disparity (D) image generated by stereo vision sensor, the image to describe the Height (H) of each pixel above road ground, and the image to describe the Angle (A) between each pixel normal direction and the predicted direction of gravity, which are defined as a RGB-DHA multi-feature map. The FCNN is simplified and modified based on AlexNet to meet the real-time requirements of intelligent vehicle for environmental perception. The proposed algorithm is tested and compared in Cityscapes dataset, yields global accuracies 73.4% and 22ms for $400 \times 200$ resolution image with one Titan X GPU.","1931-0587","978-1-5386-4452-2978-1-5386-4451-5978-1-5386-4453","10.1109/IVS.2018.8500467","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8500467","Intelligent vehicle;traffic scene segmentation;multi-feature map;deep learning","Semantics;Image segmentation;Training;Real-time systems;Convolution;Roads;Cameras","convolution;feedforward neural nets;image colour analysis;image resolution;image segmentation;image sensors;intelligent transportation systems;learning (artificial intelligence);road vehicles;stereo image processing","resolution image;disparity image;real time traffic scene segmentation;visual-based semantic segmentation;intelligent vehicles;AlexNet;pixel normal direction;road ground;stereo vision sensor;RGB three channel color image;pixel-wise segmentation;real-time deep fully convolution neural network;deep learning;intelligent vehicle;FCNN;RGB-DHA multifeature map;time 22.0 ms","","","","23","","","","","IEEE","IEEE Conferences"
"CPFG-SLAM:a Robust Simultaneous Localization and Mapping based on LIDAR in Off-Road Environment","K. Ji; H. Chen; H. Di; J. Gong; G. Xiong; J. Qi; T. Yi","Intelligent Vehicle Research Center, Beijing Institute of Technology, Beijing, 100081, China; Intelligent Vehicle Research Center, Beijing Institute of Technology, Beijing, 100081, China; Intelligent Vehicle Research Center, Beijing Institute of Technology, Beijing, 100081, China; Intelligent Vehicle Research Center, Beijing Institute of Technology, Beijing, 100081, China; Intelligent Vehicle Research Center, Beijing Institute of Technology, Beijing, 100081, China; Intelligent Vehicle Research Center, Beijing Institute of Technology, Beijing, 100081, China; Beijing Special Vehicle Academy, Beijing, 100081, China","2018 IEEE Intelligent Vehicles Symposium (IV)","","2018","","","650","655","Simultaneous localization and mapping (SLAM), as an important tool for vehicle positioning and mapping, plays an important role in the unmanned vehicle technology. This paper mainly presents a new solution to the LIDAR-based SLAM for unmanned vehicles in the off-road environment. Many methods have been proposed to solve the SLAM problems well. However, in complex environment, especially off-road environment, it is difficult to obtain stable positioning results due to the rough road and scene diversity. We propose a SLAM algorithm based on grid which combining probability and feature by Expectation-maximization (EM). The algorithm is mainly divided into three steps: data preprocessing, pose estimation, updating feature grid map. Our algorithm has strong robustness and real-time performance. We have tested our algorithm with our datasets of the multiple off-road scenes which obtained by LIDAR. Our algorithm performs pose estimation and feature map updating in parallel, which guarantees the real-time performance of the algorithm. The average processing time of each frame is about 55ms, and the average relative translation error is around 0.94%. Compared with several state-of-the-art algorithms, our algorithm has better performance in robustness and location accuracy.","1931-0587","978-1-5386-4452-2978-1-5386-4451-5978-1-5386-4453","10.1109/IVS.2018.8500599","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8500599","","Three-dimensional displays;Feature extraction;Simultaneous localization and mapping;Real-time systems;Laser radar;Iterative closest point algorithm;Robustness","expectation-maximisation algorithm;mobile robots;off-road vehicles;optical radar;pose estimation;position control;probability;robot vision;SLAM (robots)","CPFG-SLAM;off-road environment;vehicle positioning;unmanned vehicle technology;LIDAR-based SLAM;unmanned vehicles;SLAM problems;complex environment;rough road;scene diversity;SLAM algorithm;feature grid map;simultaneous localization and mapping;off-road scenes;pose estimation;feature map updating;probability;expectation-maximization algorithm;time 55.0 ms","","1","","17","","","","","IEEE","IEEE Conferences"
"Coding Pavement Lanes for Accurate Self-localization of Intelligent Vehicles","Q. Tao; Z. Hu; H. Cai; G. Huang; J. Wu","Intelligent Transportation Systems (ITS) Research Center, Wuhan University of Technology, Wuhan, 430063, China; Intelligent Transportation Systems (ITS) Research Center, Wuhan University of Technology, Wuhan, 430063, China; Intelligent Transportation Systems (ITS) Research Center, Wuhan University of Technology, Wuhan, 430063, China; Intelligent Transportation Systems (ITS) Research Center, Wuhan University of Technology, Wuhan, 430063, China; Intelligent Transportation Systems (ITS) Research Center, Wuhan University of Technology, Wuhan, 430063, China","2018 IEEE Intelligent Vehicles Symposium (IV)","","2018","","","1458","1463","Self-localization is a key technology for intelligent vehicles. This paper demonstrates a practical and easy solution to vehicle self-localization by simply coding pavement lane lines. Especially, the coding of pavement lane lines makes it possible to distinguish unique pavement marking within certain ranges, which is crucial for vehicle localization. Based on the coded pavement lane lines, we proposed a multi-scale strategy for accurate vehicle localization. The localization method consists of coarse localization with Real-time Locating Systems (RTLS), marking-level localization with marking matching, and metric localization by matching distinctive visual feature points around the marking area. The proposed method has been tested by using the actual data collected in the field, where we encoded the pavement lane lines with two different colors (i.e., white and yellow). The results demonstrate that the proposed method can achieve sub-meter localization accuracy by referring to the coded pavement lane lines. The results also demonstrate that advanced road infrastructure could greatly support intelligent vehicles with low-cost and reliable solutions.","1931-0587","978-1-5386-4452-2978-1-5386-4451-5978-1-5386-4453","10.1109/IVS.2018.8500513","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8500513","","Image color analysis;Encoding;Wireless fidelity;Visualization;Global Positioning System;Feature extraction;Intelligent vehicles","feature extraction;image coding;image matching;traffic engineering computing","vehicle localization;localization method;coding pavement lane lines;vehicle self-localization;coding pavement lanes;intelligent vehicles;coded pavement lane lines;sub-meter localization accuracy;metric localization;marking-level localization","","","","16","","","","","IEEE","IEEE Conferences"
