"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Computation of stable interval Kalman filter bounds for their use in robust state estimation for an uninhabited surface vehicle with bounded indeterminate system dynamics","A. Motwani; S. Sharma; R. Sutton; P. Culverhouse","Marine and Industrial Dynamic Analysis Group (MIDAS), School of Marine Science and Engineering, Plymouth University, Plymouth, UK; Marine and Industrial Dynamic Analysis Group (MIDAS), School of Marine Science and Engineering, Plymouth University, Plymouth, UK; Marine and Industrial Dynamic Analysis Group (MIDAS), School of Marine Science and Engineering, Plymouth University, Plymouth, UK; Marine and Industrial Dynamic Analysis Group (MIDAS), School of Marine Science and Engineering, Plymouth University, Plymouth, UK","2014 IEEE Intelligent Vehicles Symposium Proceedings","","2014","","","356","361","This paper implements an interval Kalman filter (IKF) for the navigation of the Springer uninhabited surface vehicle. Interval filters become necessary when the system dynamics are not known precisely or vary unpredictably, but can nevertheless be described in terms of bounded intervals. Such filters based on interval systems require the use of interval arithmetic (IA) for their operation. One of the main limitations to such techniques is that the interval bounds of the computed filter estimates often diverge due to the overly conservative nature of IA. In this paper, ellipsoidal rather than direct IA is used to operate the IKF and obtain bounds of the interval estimates that do not diverge due to the so called wrapping effect. From these bounds, a weighted average is computed at each time-step that is close to the true system state. To obtain this weighting, an artificial neural network (ANN) is previously trained to map residuals of an ordinary Kalman filter to the optimal weights, and this trained network is then used online in new tracking missions.","1931-0587","978-1-4799-3638","10.1109/IVS.2014.6856417","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6856417","","Vehicles;Vehicle dynamics;Vectors;Kalman filters;Mathematical model;Equations;Artificial neural networks","estimation theory;Kalman filters;learning (artificial intelligence);mobile robots;neural nets;state estimation;vehicle dynamics","stable interval Kalman filter bound computation;robust state estimation;uninhabited surface vehicle;bounded indeterminate system dynamics;IKF;interval estimates;wrapping effect;weighted average computation;artificial neural network training;ANN training;tracking missions","","","","7","","","","","IEEE","IEEE Conferences"
"Vehicle collision probability calculation for general traffic scenarios under uncertainty","J. Ward; G. Agamennoni; S. Worrall; E. Nebot","Intelligent Vehicles and Safety Systems Group at The Australian Centre for Field Robotics, The University of Sydney, NSW 2006, Australia; Intelligent Vehicles and Safety Systems Group at The Australian Centre for Field Robotics, The University of Sydney, NSW 2006, Australia; Intelligent Vehicles and Safety Systems Group at The Australian Centre for Field Robotics, The University of Sydney, NSW 2006, Australia; Intelligent Vehicles and Safety Systems Group at The Australian Centre for Field Robotics, The University of Sydney, NSW 2006, Australia","2014 IEEE Intelligent Vehicles Symposium Proceedings","","2014","","","986","992","Vehicle-to-vehicle (V2V) communication systems allow vehicles to share state information with one another to improve safety and efficiency of transportation networks. One of the key applications of such a system is in the prediction and avoidance of collisions between vehicles. If a method to do this is to succeed it must be robust to measurement uncertainty. The method should also be general enough that it does not rely on constraints on vehicle motion for the accuracy of its predictions. It should work for all interactions between vehicles and not just a select subset. This paper presents a method for collision probability calculation that addresses these problems.","1931-0587","978-1-4799-3638","10.1109/IVS.2014.6856430","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6856430","","Vehicles;Trajectory;Support vector machines;Uncertainty;Vectors;Mathematical model;Safety","mobile communication;road safety;road traffic;traffic engineering computing","vehicle collision probability calculation;general traffic scenarios;vehicle-to-vehicle communication systems;V2V;transportation network efficiency;transportation network safety;measurement uncertainty","","13","","15","","","","","IEEE","IEEE Conferences"
"Towards a cross-layer based MAC for smooth V2V and V2I communications for safety applications in DSRC/WAVE based systems","K. A. Rahman; K. E. Tepe","WiCIP (Wireless Communication and Information Processing) Research Lab, University of Windsor, Windsor, Ontario, Canada; WiCIP (Wireless Communication and Information Processing) Research Lab, University of Windsor, Windsor, Ontario, Canada","2014 IEEE Intelligent Vehicles Symposium Proceedings","","2014","","","969","973","The DSRC/WAVE system is standardized to disseminate safety critical information using IEEE 802.11p as a MAC protocol. Studies show that IEEE 802.11p does not address adverse effects of asymmetric radio link and mobility related problems in vehicle to vehicle (V2V) and vehicle to infrastructure (V2I) communications. This paper presents a cross-layer (i.e. MAC and network) algorithm to address these problems for making the V2V and V2I communications efficient and reliable. The analysis shows that the proposed cross-layer algorithm removes contention in channel accessing and confirms a better channel utilization. The solution can be used to disseminate information up to three hops without using a routing protocol. This is particularly important for extending range of safety critical and emergency related messages in the vehicular network.","1931-0587","978-1-4799-3638","10.1109/IVS.2014.6856579","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6856579","IEEE 802.11p;cross-layer;cross-layer extended sliding frame reservation Aloha;mobile hidden station;asymmetric radio link;VANET;DSRC/WAVE systems;V2V;V2I","Vehicles;Safety;Media Access Protocol;Throughput;Markov processes;Mobile communication","access protocols;radio links;road safety;telecommunication network reliability;vehicular ad hoc networks;wireless channels","cross-layer based MAC protocol;smooth V2V communication;smooth V2I communication;DSRC-WAVE based system;safety critical information;IEEE 802.11p MAC protocol;asymmetric radio link;mobility related problem;vehicle to infrastructure communication;vehicle to vehicle communication;reliability;channel utilization;information dissemination;routing protocol;vehicular ad hoc network;VANET","","4","","10","","","","","IEEE","IEEE Conferences"
"Plenary lectures: “Radical” collaboration — Contributing to intelligent vehicle research","E. C. Gulash","Toyota Collaborative Safety Research Center Ann Arbor, Michigan","2014 IEEE Intelligent Vehicles Symposium Proceedings","","2014","","","1","4","The challenges of tomorrow require collaboration on a scale never seen before across industries and disciplines. We all have a stake in the future of mobility and making roads safer for everyone. Toyota's Collaborative Safety Research Center is providing a “radical” approach to conducting multidisciplinary auto safety research by convening the best and brightest minds from a range of fields and ensuring the research is shared to help benefit everyone on the road. Research from more than 25 projects and over 15 institutions will be described and how industry, academia and government agencies are applying the results to intelligent vehicle development and testing.","1931-0587","978-1-4799-3638","10.1109/IVS.2014.6856378","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6856378","","","","","","","","","","","","","IEEE","IEEE Conferences"
"A multiple stack architecture for intelligent vehicles","S. Lin; Y. Gu; N. F. Maxemchuk","Department of Electrical Engineering, Columbia University, New York, NY 10027, USA; Department of Electrical Engineering, Columbia University, New York, NY 10027, USA; Department of Electrical Engineering, Columbia University, New York, NY 10027, USA","2014 IEEE Intelligent Vehicles Symposium Proceedings","","2014","","","268","273","We present a general architecture for intelligent vehicles, especially collaborative driving applications. Intelligent vehicles are similar to communication networks as both types of systems interact with physical world using devices that are rapidly evolving, while intelligent vehicles are more complicated than communication network because they interact with the physical world in not only, one but several ways, and because many of the interactions have severe time constraints. The proposed architecture adopts multiple layered stack structures to address the issues. We also present a collaborative merge protocol as an instantiation of the proposed architecture, and discuss the advantage of the architecture in terms of the feasibility of model checking and conformance testing.","1931-0587","978-1-4799-3638","10.1109/IVS.2014.6856604","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6856604","","Vehicles;Protocols;Computer architecture;Sensors;Intelligent vehicles;Synchronization;Collaboration","conformance testing;formal verification;protocols;road vehicles;traffic engineering computing","multiple stack architecture;intelligent vehicles;collaborative driving applications;communication networks;time constraints;multiple layered stack structures;collaborative merge protocol;model checking;conformance testing","","3","","29","","","","","IEEE","IEEE Conferences"
"Improving GPS-based vehicle positioning for Intelligent Transportation Systems","A. Amini; R. M. Vaghefi; J. M. de la Garza; R. M. Buehrer","Department of Civil and Environmental Engineering, Virginia Tech, Blacksburg, VA 24061 USA; Department of Electrical and Computer Engineering, Virginia Tech, Blacksburg, VA 24061 USA; Department of Civil and Environmental Engineering, Virginia Tech, Blacksburg, VA 24061 USA; Department of Electrical and Computer Engineering, Virginia Tech, Blacksburg, VA 24061 USA","2014 IEEE Intelligent Vehicles Symposium Proceedings","","2014","","","1023","1029","Intelligent Transportation Systems (ITS) have emerged to utilize different technologies to enhance the performance and quality of transportation networks. Many applications of ITS need to have a highly accurate location information from the vehicles in a network. The Global Positioning System (GPS) is the most common and accessible technique for vehicle localization. However, conventional localization techniques which mostly rely on GPS technology are not able to provide reliable positioning accuracy in all situations. This paper presents an integrated localization algorithm that exploits all possible data from different resources including GPS, radio-frequency identification, vehicle-to-vehicle and vehicle-to-infrastructure communications, and dead reckoning. A localization algorithm is also introduced which only utilizes those resources that are most useful when several resources are available. A close-to-real-world scenario has been developed to evaluate the performance of the proposed algorithms under different situations. Simulation results show that using the proposed algorithms the vehicles can improve localization accuracy significantly in situations when GPS is weak.","1931-0587","978-1-4799-3638","10.1109/IVS.2014.6856592","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6856592","","Vehicles;Global Positioning System;Accuracy;Radiofrequency identification;Satellites;Prediction algorithms;Receivers","Global Positioning System;intelligent transportation systems;radiofrequency identification","GPS-based vehicle positioning;intelligent transportation systems;Global Positioning System;vehicle localization technique;integrated localization algorithm;radio-frequency identification;vehicle-to-infrastructure communication;, vehicle-to-vehicle communication;close-to-real-world scenario","","14","","32","","","","","IEEE","IEEE Conferences"
"Vehicle classification and accurate speed calculation using multi-element piezoelectric sensor","S. A. Rajab; A. Mayeli; H. H. Refai","Electrical and Computer Engineering Department, University of Oklahoma, Tulsa, OK 74135 USA; Electrical and Computer Engineering Department, University of Oklahoma, Tulsa, OK 74135 USA; Electrical and Computer Engineering Department, University of Oklahoma, Tulsa, OK 74135 USA","2014 IEEE Intelligent Vehicles Symposium Proceedings","","2014","","","894","899","Vehicle monitoring and classification is a necessary Intelligent Transportation System ITS activity, as nationwide departments of transportation (DOT) use the information to effectively design safe and durable roadways. Because over 70% of the weight of goods shipped in the U.S. are trucked, substantial pavement damage is becoming more and more problematic [1]. Thus, an accurate classification system for estimating vehicle parameters is sorely needed. Currently, the most widely used classification solution consists of a combination of inductive loops and piezoelectric sensors. Installing these systems causes pavement damage. Even more challenging is that current systems greatly under-classify class 1 motorcycle vehicles. In this paper we present a novel system for classifying vehicles and determining track width and speed. The system employs a multi-element piezoelectric sensor positioned diagonally across a single traffic lane; a data acquisition unit; and a processing and classification algorithm operating on a computing device. Vehicle front axle tires distinctively impact different element sensors, which aids in calculating track width, speed and axle spacing. Given these factors, a classification decision can be made using vehicle axle spacing. The developed system was tested on highway conditions. Classification accuracy was 86.9% overall and even better for class 1 motorcycles (100%) and passenger vehicles (98.9%).","1931-0587","978-1-4799-3638","10.1109/IVS.2014.6856432","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6856432","piezoelectric sensor;vehicle classification;track width estimation;vehicle speed calculation","Axles;Tires;Classification algorithms;Accuracy;Feature extraction;Motorcycles","computerised monitoring;data acquisition;intelligent transportation systems;piezoelectric transducers;roads","vehicle classification;accurate speed calculation;vehicle monitoring;passenger vehicles;highway conditions;classification decision;axle spacing;track width;vehicle front axle tires;data acquisition unit;single traffic lane;multielement piezoelectric sensor;class 1 motorcycle vehicles;inductive loops;vehicle parameters;pavement damage;US;DOT;departments of transportation;ITS;intelligent transportation system activity","","4","","16","","","","","IEEE","IEEE Conferences"
"Driver intention recognition method based on comprehensive lane-change environment assessment","J. Ding; R. Dang; J. Wang; K. Li","State Key Laboratory of Automotive Safety and Energy, Tsinghua University, Beijing 100084 China; China North Vehicle Research Institute, Beijing 100072 China; State Key Laboratory of Automotive Safety and Energy, Tsinghua University, Beijing 100084 China; State Key Laboratory of Automotive Safety and Energy, Tsinghua University, Beijing 100084 China","2014 IEEE Intelligent Vehicles Symposium Proceedings","","2014","","","214","220","A driver intention recognition method designed for lateral driving assistance systems is proposed based on comprehensive lane-change environment assessment. A new symbol, Comprehensive Decision Index is designed using fuzzy method to assess the influence of surrounding traffic environment on drivers' lane-change decisions. Meanwhile, Hidden Markov Model is applied to recognize driver intention. In the model structure, multiple observation variables are used and the elements' density functions in observation matrix are given the form of Gaussian 3-component mixture model. Finally, data of lane changes performed on driving simulator are used to testify the performance of the proposed method. The results show that the Comprehensive Decision Index is able to make an effective assessment on the environment's influence on drivers' lane-change decisions and the algorithm using it as one of the observation signals can both guarantee the accuracy of recognition results and improve the real-time performance.","1931-0587","978-1-4799-3638","10.1109/IVS.2014.6856483","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6856483","","Intelligent vehicles","driver information systems;fuzzy set theory;Gaussian processes;hidden Markov models","driver intention recognition method;lateral driving assistance systems;comprehensive lane-change environment assessment;comprehensive decision index;fuzzy method;hidden Markov model;Gaussian 3-component mixture model;driving simulator","","6","","16","","","","","IEEE","IEEE Conferences"
"Integration of micro-CHP units into BEVs — Influence on the overall efficiency, emissions and the electric driving range","S. Baltzer; J. Gissing; P. Jeck; T. Lichius; L. Eckstein","Institute for Automotive Engineering (ika), RWTH Aachen University, Steinbachstraße 7, 52074 Aachen, Germany; Institute for Automotive Engineering (ika), RWTH Aachen University, Steinbachstraße 7, 52074 Aachen, Germany; Institute for Automotive Engineering (ika), RWTH Aachen University, Steinbachstraße 7, 52074 Aachen, Germany; Institute for Automotive Engineering (ika), RWTH Aachen University, Steinbachstraße 7, 52074 Aachen, Germany; Institute for Automotive Engineering (ika), RWTH Aachen University, Steinbachstraße 7, 52074 Aachen, Germany","2014 IEEE Intelligent Vehicles Symposium Proceedings","","2014","","","1193","1198","The increasing electrification of electric drive trains leads to new challenges concerning automotive system design. Since no or only a little amount of useable waste heat is available on a sufficiently high temperature level the passenger cabin heating directly influences the electric driving range for battery electric vehicles (BEVs). The scope of the paper is to analyze the integration of micro-combined heat and power (CHP) units into BEVs providing heating energy in an efficient way. Both the influence on the electric driving range as well as the overall energy efficiency in terms of primary energy and CO<sub>2</sub>emissions is investigated and compared to other heating systems for BEVs.","1931-0587","978-1-4799-3638","10.1109/IVS.2014.6856590","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6856590","","Resistance heating;Cogeneration;Heat pumps;Vehicles;Fuels;Electricity","automotive engineering;battery powered vehicles;electric drives;energy conservation;heating","microCHP unit integration;BEVs;electric driving range;electric drive train electrification;automotive system design;passenger cabin heating;battery electric vehicles;microcombined heat and power units;energy efficiency;CO2 emissions;heating systems","","1","","19","","","","","IEEE","IEEE Conferences"
"Passivity analysis and design of passivity-based controllers for trajectory tracking at high speed of autonomous vehicles","G. Tagne; R. Talj; A. Charara","Heudiasyc Laboratory, UMR CNRS 7253, Universit&#x00E9; de Technologie de Compi&#x00E8;gne, BP 20529, 60205 Compi&#x00E8;gne, France; Heudiasyc Laboratory, UMR CNRS 7253, Universit&#x00E9; de Technologie de Compi&#x00E8;gne, BP 20529, 60205 Compi&#x00E8;gne, France; Heudiasyc Laboratory, UMR CNRS 7253, Universit&#x00E9; de Technologie de Compi&#x00E8;gne, BP 20529, 60205 Compi&#x00E8;gne, France","2014 IEEE Intelligent Vehicles Symposium Proceedings","","2014","","","1151","1156","Autonomous intelligent vehicles are under intensive development, especially this last decade. This paper focuses on the lateral control of intelligent vehicles, with the aim of minimizing the lateral displacement of the autonomous vehicle with respect to a given reference trajectory. The control input is the steering angle and the output is the lateral error displacement. After passivity analysis of the system to establish the properties of passivity between some inputs and outputs, we present design and validation of lateral controllers based on passivity, to ensure robust stability and good performances with respect to parametric variations and uncertainties encountered in driving applications. The control strategies have been validated in closed-loop on SCANeR<sup>TM</sup> studio [1], a driving simulation engine, according to several real driving scenarios. The validation shows robustness and good performances of the proposed control approaches, and puts in evidence the improvement brought by the proposed Nested Passivity-Based Controller (PBC).","1931-0587","978-1-4799-3638","10.1109/IVS.2014.6856562","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6856562","","Vehicles;Robustness;Uncertainty;Vehicle dynamics;Transfer functions;Trajectory;Roads","closed loop systems;intelligent transportation systems;road vehicles;robust control;steering systems;trajectory control","passivity analysis;trajectory tracking;autonomous vehicles;autonomous intelligent vehicles;lateral control;steering angle;lateral error displacement;robust stability;closed-loop;SCANeRTM studio;driving simulation engine;nested passivity-based controller","","2","","19","","","","","IEEE","IEEE Conferences"
