"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Keynote Speakers","P. T. Krein; T. Nobe; J. M. García-Cano; M. Papageorgiou; H. Winner; F. Diani","Dept. of Electr. & Comput. Eng., Univ. of Illinois at Urbana-Champaign, Urbana, IL, USA; Nagoya Univ., Nagoya, Japan; NA; Dynamic Syst. & Simulation Lab., Tech. Univ. of Crete, Chania, Greece; Tech. Univ. Darmstadt, Darmstadt, Germany; NA","2015 IEEE 18th International Conference on Intelligent Transportation Systems","","2015","","","lv","lx","This keynotes discusses the following: High-Performance Electric Transportation for Intelligent Systems; Technological relevancy between Autonomous Driving and Online Game; Connected car and autonomous driving. Spanish strategy; Freeway Traffic Management in the Era of VACS: Vehicle Automation and Communication Systems; How to Address the Approval Trap for Autonomous Vehicles: A survey of the challenge on safety validation and releasing the autonomous vehicle; Satellite Positioning Driving the Emergence of New ITS Applications.","2153-0017;2153-0009","978-1-4673-6596-3978-1-4673-6595","10.1109/ITSC.2015.481","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7313096","","","automobiles;electric vehicles;intelligent transportation systems;mobile robots","vehicle communication system;ITS application;satellite positioning driving;vehicle automation system;VACS;freeway traffic management;online game;autonomous driving;high-performance electric transportation;intelligent transportation system","","","","","","","","","IEEE","IEEE Conferences"
"Accessible and Inclusive Mobility for All with Individual Travel Assistance -- Aim4It","J. Nicklas; N. Schlüter; P. Winzer; L. Schnieder","NA; NA; NA; NA","2015 IEEE 18th International Conference on Intelligent Transportation Systems","","2015","","","1569","1574","Public transportation is a main factor for a reliable mobility in urban and rural areas. Every user group and their specific requirements have to be considered during planning and realization of public transportation services. Hence public transport operators have to ensure a barrier-free public transportation service. Certainly this barrier-freeness still is not realized for every user group, due to the high complexity of public transportation systems. Therefore this paper focuses on a comprehensive Systems Engineering-based approach to handle complexity for development of a new individual travel assistance and its integration into existing background systems of public transport operators. This approach is based on several use-cases. One use-case will be focused on for an exemplary system introduction.","2153-0017;2153-0009","978-1-4673-6596-3978-1-4673-6595","10.1109/ITSC.2015.256","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7313348","travel assistance;barrier-free transportation;intelligent transportation systems;public transport","Assistive technology;Public transportation;Gesture recognition;Auditory system;Vehicles;Smart phones","intelligent transportation systems;public transport;systems engineering","individual travel assistance;Aim4it project;public transportation service;systems engineering-based approach;complexity handling;intelligent transportation system;ITS","","","","23","","","","","IEEE","IEEE Conferences"
"A Constructive Intelligent Transportation System for Urban Traffic Network in Developing Countries via GPS Data from Multiple Transportation Modes","D. Pham; B. A. M. Hoang; S. N. Thanh; H. Nguyen; V. Duong","NA; NA; NA; NA; NA","2015 IEEE 18th International Conference on Intelligent Transportation Systems","","2015","","","1729","1734","Due to demographic and economic growth in recent developing countries such as Viet Nam, traffic activities increase continuously and the problem of traffic management is urgently required. Consequently, the complexity of collecting traffic data as well as the traffic coordination carried over a control center are exponential. An Intelligent Transportation System (ITS) nowadays becomes a solution for handling those complexities. ITSs were already considered in developed countries under different formations. However, they are rarely used in most developing countries because of the cost of developing, implementing and maintaining those systems. We are interested by the design of an adaptive ITS for crowded cities in developing countries where non-lane-based traffic is core. We develop a framework for two main goals: 1) Collecting and processing traffic data from various types of sources such as cameras, sensors, GPS on cars, buses, taxis, motorcycles, etc. or individual users via our Mobile Application, 2) Adapting several algorithms in transportation research to regulate the traffic and inform users via a control center. Our ITS is firstly deployed to Ho Chi Minh city in Viet Nam under the support of local authority.","2153-0017;2153-0009","978-1-4673-6596-3978-1-4673-6595","10.1109/ITSC.2015.281","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7313373","","Global Positioning System;Motorcycles;Algorithm design and analysis;Cities and towns;Roads;Data collection","data handling;intelligent transportation systems;traffic engineering computing","intelligent transportation system;urban traffic network;GPS data;Global Positioning System;ITS;traffic data collection;traffic coordination;Vietnam;Ho Chi Minh City","","4","","9","","","","","IEEE","IEEE Conferences"
"Real-Time Estimation of Pedestrian Inflow Rates from Saturated Sensor Counting Data in a Complex Metro Station","M. Stubenschrott; T. Matyus; C. Kogler","NA; NA; NA","2015 IEEE 18th International Conference on Intelligent Transportation Systems","","2015","","","1958","1963","Many ITS applications in public transport stations benefit from knowing the pedestrian flows inside and outside the building for the purpose of predicting waiting times or applying safety measures. Counting people inside the station is often easier than outside the building because the building is a closed system with well-defined cross-sections like doors or stairs instead of the open area outside. The question is, given a set of people counters inside an infrastructure, how to determine the pedestrian inflow into the building. The inflow may be higher than the people counts inside the station because bottlenecks limit the maximum rate of people entering the infrastructure. We present a real-time estimation model which uses people counts inside a metro station and extrapolates the expected inflow once the counting sensors saturate. The model is validated with a case study at a large subway station next to Vienna's largest football stadium.","2153-0017;2153-0009","978-1-4673-6596-3978-1-4673-6595","10.1109/ITSC.2015.317","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7313409","pedestrians;crowd;flow estimation;data analysis","Estimation;Public transportation;Data models;Buildings;Adaptation models;Real-time systems;Radiation detectors","estimation theory;intelligent transportation systems;pedestrians;public transport;real-time systems","pedestrian inflow rates;saturated sensor counting data;complex metro station;ITS applications;public transport stations;closed system;real-time estimation model","","1","","9","","","","","IEEE","IEEE Conferences"
"Managing Security in Intelligent Transport Systems","U. Lang; R. Schreiner","NA; NA","2015 IEEE 18th International Conference on Intelligent Transportation Systems","","2015","","","48","53","This paper describes an innovative security architecture for managing security in Intelligent Transport Systems (ITS), based on our research carried out as part of the still-ongoing ICSI (""Intelligent cooperative Sensing for Improved Traffic Efficiency"") EU 7th Framework Programme (FP7) funded research project. We first present an overview of the security requirements to enforce in ICSI: The protection of the ICSI system itself, the protection of application data and, last, but not least, user privacy. The core of our work is two key technical aspects, which are the base for a successful enforcement of appropriate security policies, including privacy: Firstly, our work in advanced access control (proximity-based, redaction/filtering-based, and attribute-based) forms the basis for user privacy protection in ICSI, because here standard access control models like Discretionary Access Control (DAC), Role-Based Access Control (RBAC) and Mandatory Access Control (MAC) are not sufficient. At this time of writing, two first prototypes are implemented. We also briefly evaluated European Telecommunications Standards Institute (ETSI) Machine-to-Machine (M2M) security, with not very promising results, especially the access control part is insufficient for ICSI, and does not meet the requirements of privacy protection. Secondly, our security architecture and implementation for the Object Management Group's (OMG) Data Distribution Service (DDS), and secondly, advanced access control. The DDS security architecture and implementation, which is available as prototype enforcing security policies based on topics, publishers and subscribers, is the base for infrastructure protection of the ICSI Data Distribution Platform (DDP). Our prototype implementation is based on the upcoming OMG security standards and leverages ObjectSecurity's OpenPMF (""Open Policy Management Framework) functionality for policy definition and management, and for logging. In addition, we describe a draft of the overall ICSI security architecture. It integrates ETSI M2M security, DDS security and the ""model-driven security"" based OpenPMF Policy Management Framework.","2153-0017;2153-0009","978-1-4673-6596-3978-1-4673-6595","10.1109/ITSC.2015.16","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7313108","intelligent transport;security;access control;policy;DDS;OpenPMF;model-driven security","Conferences;Intelligent transportation systems","authorisation;data privacy;intelligent transportation systems","security management;intelligent transport systems;intelligent cooperative sensing for improved traffic efficiency;security requirements;application data protection;proximity-based access control;redaction-based access control;filtering-based access control;attribute-based access control;user privacy protection;machine-to-machine security;data distribution service;advanced access control;DDS security architecture;security policies;infrastructure protection;ICSI data distribution platform;DDP;OMG security standards;ObjectSecurity's OpenPMF;open policy management framework functionality;policy definition;ICSI security architecture;ETSI M2M security;model-driven security;OpenPMF policy management framework","","1","","11","","","","","IEEE","IEEE Conferences"
"Working Zone Identification for Specialized Micro Transportation Systems Using GPS Tracks","Y. Zhang; A. Balmos; J. V. Krogmeier; D. Buckmaster","NA; NA; NA; NA","2015 IEEE 18th International Conference on Intelligent Transportation Systems","","2015","","","1779","1784","The utilization of Intelligent Transportation System (ITS) technologies often requires modifications to vehicles and/or roadside infrastructure. However, in this paper, we investigate some special transportation cases, which we call Specialized Micro Transportation Systems (SMTS), and find the applications of information technologies for them promise great benefits with simple and quick-to-implement solutions. We focus on working zone identification for two cases from agriculture and road maintenance, respectively. An expert system was developed to recognize harvested area and generate up-to-date field boundaries, using GPS data collected for combine harvesters. Similar rules from the system were adapted for patching zone identification.","2153-0017;2153-0009","978-1-4673-6596-3978-1-4673-6595","10.1109/ITSC.2015.289","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7313381","","Roads;Vehicles;Global Positioning System;Expert systems;Agriculture;Shape","expert systems;Global Positioning System;identification;intelligent transportation systems;traffic information systems","working zone identification;specialized microtransportation systems;SMTS;information technology;GPS track;intelligent transportation system;ITS technology;expert system","","","","13","","","","","IEEE","IEEE Conferences"
"Video and LIDAR Based Object Tracking Using Small-Region Growth","Y. Fang; C. Cappelle; Y. Ruichek","NA; NA; NA","2015 IEEE 18th International Conference on Intelligent Transportation Systems","","2015","","","2323","2328","Constant fluctuations in outdoor environments cause many difficulties for object tracking. One of hard problems is to get high quality images. Indeed, with low quality images, many visual based methods may become invalid due to the missing of feature information required for object tracking. To address this sort of issue, laser range finder (LRF) measurements and raw pixel information based method is proposed in this paper. Given an object, it makes use of raw pixel information to locate interesting small region firstly. This region is then mapped into LRF space in which the region is grown to a complete region covering most part of the target through a bidirectional growth strategy. In the experiment, the proposed method is tested in a long-term video, and the results show its effectiveness.","2153-0017;2153-0009","978-1-4673-6596-3978-1-4673-6595","10.1109/ITSC.2015.375","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7313467","","Target tracking;Histograms;Image color analysis;Object tracking;Position measurement;Robustness","intelligent transportation systems;laser ranging;object tracking;optical radar;radar imaging;video signal processing","LIDAR based object tracking;small-region growth;outdoor environments;high quality images;low quality images;visual based methods;feature information missing;laser range finder measurements;LRF measurements;raw pixel information based method;region location;LRF space;bidirectional growth strategy;long-term video;intelligent transportation systems","","","","16","","","","","IEEE","IEEE Conferences"
"A Benchmark Analysis of Open Source Transportation-Electrification Simulation Tools","D. F. Allan; A. M. Farid","NA; NA","2015 IEEE 18th International Conference on Intelligent Transportation Systems","","2015","","","1202","1208","Electrified transportation has emerged as a trend to support energy efficiency and CO2 emissions reduction targets. Electric (road) vehicles are one of the main features associated with transportation electrification. They aim to reduce the use of non-renewable vehicle's fuel resources (Petrol, Diesel, etc.) and depend on renewable energy. However, EVs interact with three interconnected systems: the transportation system, the electric power grid, and their supporting information systems often called intelligent transportation systems (ITS). Therefore, the true success of electric vehicles depends on their successful integration with the infrastructure systems that support them. Consequently, transportation electrification as a new trend requires simulation tools that are capable of building-up schemes close to real life scenarios. This paper presents a benchmark analysis of open source transportation electrification simulation tools. The holistic assessment consists of a 2 level analysis. First, a list of available traffic simulation tools open source and commercial is classified into macro, meso and microscopic simulators. Second, an in-depth comparison analysis is conducted for only micro &amp; mesoscopic open source tools. This analysis aims to depict the overall features of these tools such as inclusion of electric vehicle functionality, source-code accessibility &amp; customizability and simulation performance. The study finds that while none of these tools has truly addressed the breadth of transportation electrification research, MATSIM, SUMO and TRANSIMS all have promising characteristics for future development.","2153-0017;2153-0009","978-1-4673-6596-3978-1-4673-6595","10.1109/ITSC.2015.198","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7313290","Transportation Electrification;Electric Vehicles;Traffic Simulation Tools;Agent-Based Simulation;Microscopic","Analytical models;Benchmark testing;Load modeling;Roads;Electric vehicles","digital simulation;electric vehicles;intelligent transportation systems;power engineering computing;power system interconnection;public domain software;road vehicles;smart power grids;traffic engineering computing","open source transportation-electrification simulation tool;electric road vehicle;interconnected system;electric power grid;intelligent transportation system;ITS;MATSIM;SUMO;TRANSIMS","","4","","56","","","","","IEEE","IEEE Conferences"
"Towards Annotation Free License Plate Recognition","O. Bulan; V. Kozitsky; A. Burry","NA; NA; NA","2015 IEEE 18th International Conference on Intelligent Transportation Systems","","2015","","","1495","1499","Automated license plate recognition (ALPR) is a key capability in transportation imaging applications including tolling, enforcement, and parking, among others. An important module in ALPR systems is image classification that includes training classifiers for character recognition, commonly employed after detecting a license plate in a license plate image and segmenting out the characters from the localized plate region. A classifier is trained for each character in a one-vs-all fashion using segmented character samples collected from the actual camera capture site, where the collected samples are manually labeled by an operator. The substantial time and effort required for manual annotation of training images can result in excessive operational cost and overhead. In this paper, we propose a new method to minimize manual annotation required for training classifiers in an ALPR system. Instead of collecting training images from the actual camera capture site, our method utilizes either artificially generated synthetic license plate images or character samples acquired by trained ALPR systems already operating in other sites. The performance gap due to differences between training and target domain distributions is minimized using an unsupervised domain adaptation. The efficiency of the proposed method is shown on artificially generated and actual character samples collected from CA and NY.","2153-0017;2153-0009","978-1-4673-6596-3978-1-4673-6595","10.1109/ITSC.2015.244","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7313336","license plate recognition;synthetic plate generation;domain adaptation","Licenses;Training;Optical character recognition software;Dictionaries;Cameras;Image segmentation;Distortion","feature extraction;image classification;image segmentation;intelligent transportation systems","automated license plate recognition;ALPR system;transportation imaging;image classification;license plate detection;image segmentation;manual annotation minimization","","3","","12","","","","","IEEE","IEEE Conferences"
"A Scalable Spatio-temporal Data Storage for Intelligent Transportation Systems Based on HBase","H. V. Le; A. Takasu","NA; NA","2015 IEEE 18th International Conference on Intelligent Transportation Systems","","2015","","","2733","2738","The recent ubiquity of sensors and GPS-enabled devices has resulted in an explosion of spatio-temporal data generated from probe cars, traffic sensors, and smart phones. To benefit from such data, intelligent transportation systems (ITS) need data storage that can handle the massive volume of data and support high-computational spatio-temporal queries. Although key-value store databases efficiently handle large-scale data, they are not equipped with effective functions for supporting spatio-temporal data. To solve this problem, we propose a lightweight, but powerful, spatio-temporal index structure based on key-value store databases. We adopted STCode, a longitude, latitude, and time-encoding algorithm, to build an index on top of HBase, a standard key-value store database. Our proposed index structure allows continuous updates of objects and provides an efficient prefix filter for supporting spatio-temporal data retrieval. Experimental results demonstrate the high performance of spatio-temporal queries with response time meeting the requirements of real-time query-processing systems.","2153-0017;2153-0009","978-1-4673-6596-3978-1-4673-6595","10.1109/ITSC.2015.439","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7313531","key-value store database;HBase;STCode;spatiotemporal index;real-time processing","Indexes;Time factors;Servers;Real-time systems;Spatial databases;Roads","automobiles;database indexing;intelligent transportation systems;query processing;temporal databases;visual databases","scalable spatio-temporal data storage;intelligent transportation systems;HBase;GPS-enabled devices;probe cars;traffic sensors;smart phones;ITS;high-computational spatio-temporal queries;key-value store databases;large-scale data handling;spatio-temporal index structure;STCode;time-encoding algorithm;prefix filter;spatio-temporal data retrieval;real-time query-processing systems","","1","","17","","","","","IEEE","IEEE Conferences"
"Simulation of Signal Transmission in Motion Simulator Using Controller Area Network (CAN-bus)","Y. Vershinin; B. Nnadiekwe; S. Schulz","NA; NA; NA","2015 IEEE 18th International Conference on Intelligent Transportation Systems","","2015","","","2688","2693","The modelling of a proposed Automotive Driving Simulator (Motion Simulator) based on the Controller Area Network (CAN-bus) is described in this paper. The simulation of the CAN-bus communication was carried out using the Simulink software package and Vehicle Network Toolbox. The Driving Simulator has also been modelled as a 3D multi-body in order to visualize the dynamics of the system in 3D animation and to better understand the effects of the CAN-bus communication on the system. The 3D modelling was done using SimMechanics blocks in Simulink. When the simulation was run, it was found that at the high bus speed, the CAN-bus communication met the real time response needed from the system while at the low bus speed, the real time response was compromised.","2153-0017;2153-0009","978-1-4673-6596-3978-1-4673-6595","10.1109/ITSC.2015.432","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7313524","Motion Simulator;Simulator Sickness;Vehicle Communication System;Controller Area Network;Systems Engineering","Mathematical model;Solid modeling;Vehicles;Software packages;Force;Three-dimensional displays","computer animation;controller area networks;intelligent transportation systems;software packages","SimMechanics blocks;3D animation;driving simulator;vehicle network toolbox;Simulink software package;CAN-bus communication;automotive driving simulator;controller area network;motion simulator;signal transmission","","","","16","","","","","IEEE","IEEE Conferences"
"The ICSI M2M Middleware for IoT-Based Intelligent Transportation Systems","A. Azzara; M. Petracca; P. Pagano","NA; NA; NA","2015 IEEE 18th International Conference on Intelligent Transportation Systems","","2015","","","155","160","The Internet of Things is expected to play a fundamental role in a wide range of application fields. Intelligent Transportation Systems are among the most promising application domains, being inherently large-scale and composed by heterogeneous systems. In this paper we present the ICSI M2M Middleware, a software capable of supporting standard Machine-to-Machine communication, while tackling with the dynamic nature of resource-constrained devices and networks. The RESTful interface of the ICSI M2M Middleware provides a way to dynamically reconfigure distributed sensing applications, while the support for in-network aggregation guarantees an efficient utilization of network resources. Preliminary experimental results gathered through a laboratory testbed indicate that the ICSI M2M Middleware is a suitable solution for the ITS use-case of a visual sensor networks of resource-constrained devices.","2153-0017;2153-0009","978-1-4673-6596-3978-1-4673-6595","10.1109/ITSC.2015.34","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7313126","","Middleware;Logic gates;Wireless sensor networks;Standards;XML;Protocols;Libraries","intelligent transportation systems;Internet of Things;middleware","ICSI M2M middleware;machine-to-machine middleware;IoT-based intelligent transportation systems;Internet of Things;machine-to-machine communication;RESTful interface;distributed sensing applications;network resource utilization;visual sensor networks","","3","","27","","","","","IEEE","IEEE Conferences"
"Steds: Social Media Based Transportation Event Detection with Text Summarization","K. Fu; C. Lu; R. Nune; J. X. Tao","NA; NA; NA; NA","2015 IEEE 18th International Conference on Intelligent Transportation Systems","","2015","","","1952","1957","Ubiquitous user-input contents on social media and online services have generated a tremendous amount of information. Such information has great potential applications in various areas such as events detection and text summarization. In this paper, a social media based traffic status monitoring system is established. The system is initiated by a transportation related keyword generation process. Then an association rules based iterative query expansion algorithm is applied to extract real time transportation related tweets for incident management purpose. We also confirm the feasibility of summarizing the redundant tweets to generate concise and comprehensible textual contents. Comparison results show that our query expansion method for tweets extraction outperforms the previous ones. Analysis and case studies further demonstrate the practical usefulness of our tweets summarization algorithm.","2153-0017;2153-0009","978-1-4673-6596-3978-1-4673-6595","10.1109/ITSC.2015.316","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7313408","component;social media analysis;data mining;intelligent transportation systems;tweets extraction","Media;Transportation;Twitter;Convergence;Data mining;Itemsets;Algorithm design and analysis","data mining;iterative methods;query processing;social networking (online);text analysis;traffic engineering computing;transportation","social media based transportation event detection;text summarization algorithm;ubiquitous user-input contents;social media based traffic status monitoring system;transportation related keyword generation process;association rules;iterative query expansion algorithm;transportation related tweets;incident management","","3","","11","","","","","IEEE","IEEE Conferences"
"VITAL: A Simulation-Based Assessment of New Traffic Light Controls","J. Erdmann; R. Oertel; P. Wagner","NA; NA; NA","2015 IEEE 18th International Conference on Intelligent Transportation Systems","","2015","","","25","29","This paper reports on a simulation-based test of two new single intersection control algorithms and the methods to be used to get the needed input data for the two new methods. It also demonstrates, that the new methods have the promise of improving the currently used conventional method by 15% -- 28% on average. Although the results so far are based on a microscopic simulation, efforts have been made to be as close as possible to reality. In a future step the two new methods will be tested in the field at a real intersection.","2153-0017;2153-0009","978-1-4673-6596-3978-1-4673-6595","10.1109/ITSC.2015.12","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7313104","","Vehicles;Detectors;Delays;Trajectory;Switches;Computational modeling;Patents","intelligent transportation systems;road traffic control","VITAL;simulation-based assessment;traffic light controls;single-intersection control algorithm;microscopic simulation;vehicle-actuated intelligent traffic signal control","","","","14","","","","","IEEE","IEEE Conferences"
"Using Game Engines for Designing Traffic Control Educational Games","Q. Wang; M. Abbas","NA; NA","2015 IEEE 18th International Conference on Intelligent Transportation Systems","","2015","","","185","189","Game-based education in transportation has been explored over the past 10 years. Previous research proved that game-based education is an effective way to deliver transportation engineering concepts. However, past research also found that effective education games are difficult to develop. In this work, we used a game engine to develop a multi-level 3D web game for teaching concepts in traffic signal control. We then tested the game using an experiment with student participants. The results showed that: the game engine was a suitable tool for developing educational games, the game significantly improved students' understanding of the target concepts, and students' understanding improved at different rates.","2153-0017;2153-0009","978-1-4673-6596-3978-1-4673-6595","10.1109/ITSC.2015.39","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7313131","Transportation Education;Game-based Education;Simulation-based Education;Game Engine","Games;Vehicles;Education;Engines;Three-dimensional displays;Servers","computer aided instruction;computer games;Internet;teaching;traffic engineering computing;transportation","game engines;traffic control educational games;game-based education;transportation engineering concepts;multilevel 3D Web game;teaching;traffic signal control;student participants;educational games development;students understanding","","1","","12","","","","","IEEE","IEEE Conferences"
"Vision-Based Driver Assistance Systems: Survey, Taxonomy and Advances","J. Horgan; C. Hughes; J. McDonald; S. Yogamani","NA; NA; NA; NA","2015 IEEE 18th International Conference on Intelligent Transportation Systems","","2015","","","2032","2039","Vision-based driver assistance systems is one of the rapidly growing research areas of ITS, due to various factors such as the increased level of safety requirements in automotive, computational power in embedded systems, and desire to get closer to autonomous driving. It is a cross disciplinary area encompassing specialised fields like computer vision, machine learning, robotic navigation, embedded systems, automotive electronics and safety critical software. In this paper, we survey the list of vision based advanced driver assistance systems with a consistent terminology and propose a taxonomy. We also propose an abstract model in an attempt to formalize a top-down view of application development to scale towards autonomous driving system.","2153-0017;2153-0009","978-1-4673-6596-3978-1-4673-6595","10.1109/ITSC.2015.329","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7313421","Automotive Vision;Embedded Vision;Autonomous Driving;ADAS;Machine Learning;Computer Vision","Conferences;Intelligent transportation systems","computer vision;driver information systems;intelligent transportation systems","taxonomy;ITS;embedded system;vision based advanced driver assistance system;autonomous driving system","","6","","36","","","","","IEEE","IEEE Conferences"
