,admin_name,capital,city,city_ascii,country,id,iso2,iso3,lat,lng,population
7724,Lombardy,admin,Milan,Milan,Italy,1380724377.0,IT,ITA,45.47,9.205,2945000.0
10772,Illinois,,Chicago,Chicago,United States,1840000494.0,US,USA,41.8373,-87.6861,8639278.0
4011,Syunik’,admin,Kapan,Kapan,Armenia,1051527958.0,AM,ARM,39.2075,46.4058,
3223,Chai Nat,admin,Chainat,Chainat,Thailand,1764848732.0,TH,THA,15.179,100.126,15469.0
6289,Hamburg,admin,Hamburg,Hamburg,Germany,1276041799.0,DE,DEU,53.55,10.0,1757000.0
2812,Ljubljana,primary,Ljubljana,Ljubljana,Slovenia,1705917455.0,SI,SVN,46.0553,14.515,314807.0
9920,Pennsylvania,,Carnegie,Carnegie,United States,1840001214.0,US,USA,40.408,-80.0861,7913.0
38,Amānat al ‘Āşimah,primary,Sanaa,Sanaa,Yemen,1887750814.0,YE,YEM,15.3547,44.2066,2008000.0
4841,Maranhão,,Colinas,Colinas,Brazil,1076657010.0,BR,BRA,-6.0395,-44.24,25158.0
11538,Arizona,,Tempe,Tempe,United States,1840021942.0,US,USA,33.3881,-111.9318,182498.0
1508,Waikato,,Cambridge,Cambridge,New Zealand,1554000000.0,NZ,NZL,-37.8894,175.4703,15192.0
3898,Tafea,admin,Isangel,Isangel,Vanuatu,1548941443.0,VU,VUT,-19.5417,169.2817,
7650,Kermān,admin,Kerman,Kerman,Iran,1364554896.0,IR,IRN,30.3,57.08,577514.0
6310,Lower Saxony,minor,Braunschweig,Braunschweig,Germany,1276941443.0,DE,DEU,52.25,10.5,244715.0
6284,Bremen,admin,Bremen,Bremen,Germany,1276376509.0,DE,DEU,53.08,8.8,724909.0
10315,California,,Berkeley,Berkeley,United States,1840018914.0,US,USA,37.8723,-122.276,121240.0
3976,Korçë,admin,Korçë,Korce,Albania,1008361921.0,AL,ALB,40.6167,20.7667,58259.0
8906,Texas,,Pasadena,Pasadena,United States,1840020930.0,US,USA,29.6583,-95.1498,153351.0
8487,Florida,,Sanford,Sanford,United States,1840015958.0,US,USA,28.7892,-81.276,58605.0
7650,Kermān,admin,Kerman,Kerman,Iran,1364554896.0,IR,IRN,30.3,57.08,577514.0
1910,Central,,Itá,Ita,Paraguay,1600969782.0,PY,PRY,-25.5096,-57.36,41090.0
9631,New York,,Mechanicville,Mechanicville,United States,1840000368.0,US,USA,42.9037,-73.6894,5100.0
2955,Štore,admin,Štore,Store,Slovenia,1705775604.0,SI,SVN,46.2208,15.3139,
6279,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
5243,British Columbia,,Vancouver,Vancouver,Canada,1124825478.0,CA,CAN,49.2734,-123.1216,2313328.0
6279,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
4244,New South Wales,admin,Sydney,Sydney,Australia,1036074917.0,AU,AUS,-33.92,151.1852,4630000.0
7091,Attikí,primary,Athens,Athens,Greece,1300715560.0,GR,GRC,37.9833,23.7333,3242000.0
10315,California,,Berkeley,Berkeley,United States,1840018914.0,US,USA,37.8723,-122.276,121240.0
7808,Tōkyō,primary,Tokyo,Tokyo,Japan,1392685764.0,JP,JPN,35.685,139.7514,35676000.0
12262,Minnesota,,Minneapolis,Minneapolis,United States,1840007830.0,US,USA,44.9635,-93.2679,2866604.0
2808,,primary,Singapore,Singapore,Singapore,1702341327.0,SG,SGP,1.293,103.8558,5183700.0
8048,Washington,,Seattle,Seattle,United States,1840021117.0,US,USA,47.6217,-122.3238,3541236.0
8940,Texas,,Anna,Anna,United States,1840019397.0,US,USA,33.3475,-96.5512,15554.0
5059,São Paulo,,Franca,Franca,Brazil,1076740256.0,BR,BRA,-20.53,-47.39,305041.0
2808,,primary,Singapore,Singapore,Singapore,1702341327.0,SG,SGP,1.293,103.8558,5183700.0
4174,Buenos Aires,minor,Lincoln,Lincoln,Argentina,1032332688.0,AR,ARG,-34.88,-61.5399,24798.0
7808,Tōkyō,primary,Tokyo,Tokyo,Japan,1392685764.0,JP,JPN,35.685,139.7514,35676000.0
7860,Saitama,admin,Saitama,Saitama,Japan,1392017719.0,JP,JPN,35.9,139.65,
7808,Tōkyō,primary,Tokyo,Tokyo,Japan,1392685764.0,JP,JPN,35.685,139.7514,35676000.0
3223,Chai Nat,admin,Chainat,Chainat,Thailand,1764848732.0,TH,THA,15.179,100.126,15469.0
5302,Ontario,,London,London,Canada,1124469960.0,CA,CAN,42.97,-81.25,346765.0
4225,Kärnten,admin,Klagenfurt,Klagenfurt,Austria,1040149651.0,AT,AUT,46.6203,14.31,90610.0
4419,Queensland,admin,Brisbane,Brisbane,Australia,1036192929.0,AU,AUS,-27.455,153.0351,1860000.0
1860,Porto,admin,Porto,Porto,Portugal,1620356810.0,PT,PRT,41.15,-8.62,1337000.0
6594,Andalusia,admin,Seville,Seville,Spain,1724991838.0,ES,ESP,37.405,-5.98,1212045.0
2812,Ljubljana,primary,Ljubljana,Ljubljana,Slovenia,1705917455.0,SI,SVN,46.0553,14.515,314807.0
1508,Waikato,,Cambridge,Cambridge,New Zealand,1554000000.0,NZ,NZL,-37.8894,175.4703,15192.0
10673,Arkansas,,Rogers,Rogers,United States,1840014444.0,US,USA,36.3172,-94.1515,65021.0
6683,Île-de-France,primary,Paris,Paris,France,1250015082.0,FR,FRA,48.8667,2.3333,9904000.0
5207,Nunavut,,Alert,Alert,Canada,1124921853.0,CA,CAN,82.4833,-62.25,125.0
6926,Glasgow City,admin,Glasgow,Glasgow,United Kingdom,1826836462.0,GB,GBR,55.8744,-4.2507,1160000.0
788,Ségou,minor,San,San,Mali,1466198810.0,ML,MLI,13.3004,-4.9,41386.0
10315,California,,Berkeley,Berkeley,United States,1840018914.0,US,USA,37.8723,-122.276,121240.0
6279,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
6686,Occitanie,minor,Montpellier,Montpellier,France,1250819356.0,FR,FRA,43.6104,3.87,327254.0
6829,"Bristol, City of",admin,Bristol,Bristol,United Kingdom,1826921049.0,GB,GBR,51.45,-2.5833,553528.0
6290,Baden-Württemberg,admin,Stuttgart,Stuttgart,Germany,1276171358.0,DE,DEU,48.78,9.2,2944700.0
6761,"Edinburgh, City of",admin,Edinburgh,Edinburgh,United Kingdom,1826492520.0,GB,GBR,55.9483,-3.2191,504966.0
8906,Texas,,Pasadena,Pasadena,United States,1840020930.0,US,USA,29.6583,-95.1498,153351.0
5913,Hubei,admin,Wuhan,Wuhan,China,1156117184.0,CN,CHN,30.58,114.27,7243000.0
3979,Shkodër,,Pukë,Puke,Albania,1008739218.0,AL,ALB,42.0333,19.8833,6495.0
6279,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
4011,Syunik’,admin,Kapan,Kapan,Armenia,1051527958.0,AM,ARM,39.2075,46.4058,
6680,Bretagne,admin,Rennes,Rennes,France,1250363682.0,FR,FRA,48.1,-1.67,209375.0
7719,Liguria,admin,Genoa,Genoa,Italy,1380716540.0,IT,ITA,44.41,8.93,647497.0
7053,Labé,admin,Labé,Labe,Guinea,1324900784.0,GN,GIN,11.32,-12.3,140575.0
1860,Porto,admin,Porto,Porto,Portugal,1620356810.0,PT,PRT,41.15,-8.62,1337000.0
6598,Madrid,primary,Madrid,Madrid,Spain,1724616994.0,ES,ESP,40.4,-3.6834,5567000.0
7650,Kermān,admin,Kerman,Kerman,Iran,1364554896.0,IR,IRN,30.3,57.08,577514.0
5405,Québec,,Montréal,Montreal,Canada,1124586170.0,CA,CAN,45.5,-73.5833,3678000.0
6804,Sheffield,admin,Sheffield,Sheffield,United Kingdom,1826289852.0,GB,GBR,53.3667,-1.5,1292900.0
8015,Daegu,admin,Daegu,Daegu,"Korea, South",1410095252.0,KR,KOR,35.8668,128.607,2460000.0
8940,Texas,,Anna,Anna,United States,1840019397.0,US,USA,33.3475,-96.5512,15554.0
6680,Bretagne,admin,Rennes,Rennes,France,1250363682.0,FR,FRA,48.1,-1.67,209375.0
8202,Virginia,,Blacksburg,Blacksburg,United States,1840006446.0,US,USA,37.23,-80.4277,93560.0
7808,Tōkyō,primary,Tokyo,Tokyo,Japan,1392685764.0,JP,JPN,35.685,139.7514,35676000.0
7719,Liguria,admin,Genoa,Genoa,Italy,1380716540.0,IT,ITA,44.41,8.93,647497.0
1508,Waikato,,Cambridge,Cambridge,New Zealand,1554000000.0,NZ,NZL,-37.8894,175.4703,15192.0
3388,İstanbul,admin,Istanbul,Istanbul,Turkey,1792756324.0,TR,TUR,41.105,29.01,10061000.0
5733,Shanghai,admin,Shanghai,Shanghai,China,1156073548.0,CN,CHN,31.2165,121.4365,14987000.0
4389,Western Australia,,Northam,Northam,Australia,1036868267.0,AU,AUS,-31.6566,116.6534,5855.0
9885,Pennsylvania,,Philadelphia,Philadelphia,United States,1840000673.0,US,USA,40.0076,-75.134,5591554.0
5059,São Paulo,,Franca,Franca,Brazil,1076740256.0,BR,BRA,-20.53,-47.39,305041.0
3441,Taipei,primary,Taipei,Taipei,Taiwan,1158881289.0,TW,TWN,25.0358,121.5683,6900273.0
3223,Chai Nat,admin,Chainat,Chainat,Thailand,1764848732.0,TH,THA,15.179,100.126,15469.0
7091,Attikí,primary,Athens,Athens,Greece,1300715560.0,GR,GRC,37.9833,23.7333,3242000.0
10444,California,,Hayward,Hayward,United States,1840020293.0,US,USA,37.6327,-122.0776,158937.0
2788,Stockholm,primary,Stockholm,Stockholm,Sweden,1752425602.0,SE,SWE,59.3508,18.0973,1264000.0
6600,Valencia,minor,Alicante,Alicante,Spain,1724923163.0,ES,ESP,38.3512,-0.4836,315863.0
334,Central,,Kandy,Kandy,Sri Lanka,1144308408.0,LK,LKA,7.28,80.67,111701.0
7053,Labé,admin,Labé,Labe,Guinea,1324900784.0,GN,GIN,11.32,-12.3,140575.0
2035,Inđija,admin,Inđija,Indija,Serbia,1688349740.0,RS,SRB,45.0482,20.0816,
6696,Hauts-de-France,minor,Amiens,Amiens,France,1250794759.0,FR,FRA,49.9004,2.3,143086.0
9885,Pennsylvania,,Philadelphia,Philadelphia,United States,1840000673.0,US,USA,40.0076,-75.134,5591554.0
7840,Aichi,admin,Nagoya,Nagoya,Japan,1392407472.0,JP,JPN,35.155,136.915,3230000.0
7726,Campania,admin,Naples,Naples,Italy,1380646673.0,IT,ITA,40.84,14.245,2250000.0
5555,Zürich,admin,Zürich,Zurich,Switzerland,1756539143.0,CH,CHE,47.38,8.55,1108000.0
8008,Seoul,primary,Seoul,Seoul,"Korea, South",1410836482.0,KR,KOR,37.5663,126.9997,9796000.0
3799,Anzoátegui,admin,Barcelona,Barcelona,Venezuela,1862418619.0,VE,VEN,10.1304,-64.72,600954.0
8008,Seoul,primary,Seoul,Seoul,"Korea, South",1410836482.0,KR,KOR,37.5663,126.9997,9796000.0
5555,Zürich,admin,Zürich,Zurich,Switzerland,1756539143.0,CH,CHE,47.38,8.55,1108000.0
9080,Texas,,Nederland,Nederland,United States,1840020917.0,US,USA,29.9707,-94.0015,17294.0
8333,Wisconsin,,Oregon,Oregon,United States,1840002922.0,US,USA,42.9252,-89.3887,12297.0
131,Western Cape,,George,George,South Africa,1710164136.0,ZA,ZAF,-33.95,22.45,174582.0
6144,Tolima,,Honda,Honda,Colombia,1170848069.0,CO,COL,5.1903,-74.75,35469.0
1126,Tabasco,minor,Frontera,Frontera,Mexico,1484000527.0,MX,MEX,18.5804,-92.65,22621.0
6761,"Edinburgh, City of",admin,Edinburgh,Edinburgh,United Kingdom,1826492520.0,GB,GBR,55.9483,-3.2191,504966.0
6161,Norte de Santander,,Ocaña,Ocana,Colombia,1170754105.0,CO,COL,8.2404,-73.35,83511.0
7808,Tōkyō,primary,Tokyo,Tokyo,Japan,1392685764.0,JP,JPN,35.685,139.7514,35676000.0
8989,Texas,,Atlanta,Atlanta,United States,1840019407.0,US,USA,33.1136,-94.1672,5694.0
8906,Texas,,Pasadena,Pasadena,United States,1840020930.0,US,USA,29.6583,-95.1498,153351.0
7650,Kermān,admin,Kerman,Kerman,Iran,1364554896.0,IR,IRN,30.3,57.08,577514.0
3223,Chai Nat,admin,Chainat,Chainat,Thailand,1764848732.0,TH,THA,15.179,100.126,15469.0
2775,Örebro,admin,Örebro,Orebro,Sweden,1752223019.0,SE,SWE,59.2803,15.22,98573.0
6695,Normandie,admin,Rouen,Rouen,France,1250372069.0,FR,FRA,49.4304,1.08,532559.0
5405,Québec,,Montréal,Montreal,Canada,1124586170.0,CA,CAN,45.5,-73.5833,3678000.0
5207,Nunavut,,Alert,Alert,Canada,1124921853.0,CA,CAN,82.4833,-62.25,125.0
788,Ségou,minor,San,San,Mali,1466198810.0,ML,MLI,13.3004,-4.9,41386.0
3799,Anzoátegui,admin,Barcelona,Barcelona,Venezuela,1862418619.0,VE,VEN,10.1304,-64.72,600954.0
9885,Pennsylvania,,Philadelphia,Philadelphia,United States,1840000673.0,US,USA,40.0076,-75.134,5591554.0
6300,North Rhine-Westphalia,minor,Bielefeld,Bielefeld,Germany,1276112885.0,DE,DEU,52.03,8.53,331906.0
10315,California,,Berkeley,Berkeley,United States,1840018914.0,US,USA,37.8723,-122.276,121240.0
6598,Madrid,primary,Madrid,Madrid,Spain,1724616994.0,ES,ESP,40.4,-3.6834,5567000.0
1860,Porto,admin,Porto,Porto,Portugal,1620356810.0,PT,PRT,41.15,-8.62,1337000.0
4221,Oberösterreich,admin,Linz,Linz,Austria,1040261171.0,AT,AUT,48.3192,14.2888,349161.0
7807,Nagano,,Matsumoto,Matsumoto,Japan,1392373962.0,JP,JPN,36.2404,137.97,224926.0
5410,Québec,admin,Québec,Quebec,Canada,1124823933.0,CA,CAN,46.84,-71.2456,624177.0
7053,Labé,admin,Labé,Labe,Guinea,1324900784.0,GN,GIN,11.32,-12.3,140575.0
4288,New South Wales,,Parkes,Parkes,Australia,1036977270.0,AU,AUS,-33.1296,148.17,11137.0
7719,Liguria,admin,Genoa,Genoa,Italy,1380716540.0,IT,ITA,44.41,8.93,647497.0
38,Amānat al ‘Āşimah,primary,Sanaa,Sanaa,Yemen,1887750814.0,YE,YEM,15.3547,44.2066,2008000.0
5733,Shanghai,admin,Shanghai,Shanghai,China,1156073548.0,CN,CHN,31.2165,121.4365,14987000.0
8940,Texas,,Anna,Anna,United States,1840019397.0,US,USA,33.3475,-96.5512,15554.0
7719,Liguria,admin,Genoa,Genoa,Italy,1380716540.0,IT,ITA,44.41,8.93,647497.0
5570,Vaud,admin,Lausanne,Lausanne,Switzerland,1756055099.0,CH,CHE,46.5304,6.65,265702.0
5422,Nova Scotia,,Amherst,Amherst,Canada,1124895094.0,CA,CAN,45.8166,-64.2166,9336.0
9920,Pennsylvania,,Carnegie,Carnegie,United States,1840001214.0,US,USA,40.408,-80.0861,7913.0
9920,Pennsylvania,,Carnegie,Carnegie,United States,1840001214.0,US,USA,40.408,-80.0861,7913.0
8006,Ulsan,admin,Ulsan,Ulsan,"Korea, South",1410134602.0,KR,KOR,35.5467,129.317,1061000.0
8376,Wisconsin,,Superior,Superior,United States,1840038034.0,US,USA,46.694,-92.0823,26475.0
6322,Baden-Württemberg,minor,Ulm,Ulm,Germany,1276002212.0,DE,DEU,48.4004,10.0,172955.0
10673,Arkansas,,Rogers,Rogers,United States,1840014444.0,US,USA,36.3172,-94.1515,65021.0
3223,Chai Nat,admin,Chainat,Chainat,Thailand,1764848732.0,TH,THA,15.179,100.126,15469.0
7719,Liguria,admin,Genoa,Genoa,Italy,1380716540.0,IT,ITA,44.41,8.93,647497.0
8006,Ulsan,admin,Ulsan,Ulsan,"Korea, South",1410134602.0,KR,KOR,35.5467,129.317,1061000.0
7719,Liguria,admin,Genoa,Genoa,Italy,1380716540.0,IT,ITA,44.41,8.93,647497.0
7650,Kermān,admin,Kerman,Kerman,Iran,1364554896.0,IR,IRN,30.3,57.08,577514.0
8487,Florida,,Sanford,Sanford,United States,1840015958.0,US,USA,28.7892,-81.276,58605.0
7053,Labé,admin,Labé,Labe,Guinea,1324900784.0,GN,GIN,11.32,-12.3,140575.0
6694,Occitanie,admin,Toulouse,Toulouse,France,1250258110.0,FR,FRA,43.62,1.4499,847000.0
3388,İstanbul,admin,Istanbul,Istanbul,Turkey,1792756324.0,TR,TUR,41.105,29.01,10061000.0
6768,Nottingham,admin,Nottingham,Nottingham,United Kingdom,1826122597.0,GB,GBR,52.9703,-1.17,825600.0
3441,Taipei,primary,Taipei,Taipei,Taiwan,1158881289.0,TW,TWN,25.0358,121.5683,6900273.0
5059,São Paulo,,Franca,Franca,Brazil,1076740256.0,BR,BRA,-20.53,-47.39,305041.0
6829,"Bristol, City of",admin,Bristol,Bristol,United Kingdom,1826921049.0,GB,GBR,51.45,-2.5833,553528.0
9631,New York,,Mechanicville,Mechanicville,United States,1840000368.0,US,USA,42.9037,-73.6894,5100.0
5555,Zürich,admin,Zürich,Zurich,Switzerland,1756539143.0,CH,CHE,47.38,8.55,1108000.0
1508,Waikato,,Cambridge,Cambridge,New Zealand,1554000000.0,NZ,NZL,-37.8894,175.4703,15192.0
38,Amānat al ‘Āşimah,primary,Sanaa,Sanaa,Yemen,1887750814.0,YE,YEM,15.3547,44.2066,2008000.0
7691,Tehrān,primary,Tehran,Tehran,Iran,1364305026.0,IR,IRN,35.6719,51.4243,7873000.0
6268,"Praha, Hlavní Město",primary,Prague,Prague,Czechia,1203744823.0,CZ,CZE,50.0833,14.466,1162000.0
4011,Syunik’,admin,Kapan,Kapan,Armenia,1051527958.0,AM,ARM,39.2075,46.4058,
5777,Sichuan,admin,Chengdu,Chengdu,China,1156421555.0,CN,CHN,30.67,104.07,4123000.0
6598,Madrid,primary,Madrid,Madrid,Spain,1724616994.0,ES,ESP,40.4,-3.6834,5567000.0
4288,New South Wales,,Parkes,Parkes,Australia,1036977270.0,AU,AUS,-33.1296,148.17,11137.0
1508,Waikato,,Cambridge,Cambridge,New Zealand,1554000000.0,NZ,NZL,-37.8894,175.4703,15192.0
12350,Michigan,,Fraser,Fraser,United States,1840002421.0,US,USA,42.5388,-82.9496,14622.0
6756,Oxfordshire,admin,Oxford,Oxford,United Kingdom,1826689568.0,GB,GBR,51.7704,-1.25,192796.0
5913,Hubei,admin,Wuhan,Wuhan,China,1156117184.0,CN,CHN,30.58,114.27,7243000.0
5555,Zürich,admin,Zürich,Zurich,Switzerland,1756539143.0,CH,CHE,47.38,8.55,1108000.0
8525,Florida,,Minneola,Minneola,United States,1840015081.0,US,USA,28.607,-81.7321,11078.0
8989,Texas,,Atlanta,Atlanta,United States,1840019407.0,US,USA,33.1136,-94.1672,5694.0
10663,Arkansas,,Centerton,Centerton,United States,1840014441.0,US,USA,36.3551,-94.296,12861.0
3223,Chai Nat,admin,Chainat,Chainat,Thailand,1764848732.0,TH,THA,15.179,100.126,15469.0
7091,Attikí,primary,Athens,Athens,Greece,1300715560.0,GR,GRC,37.9833,23.7333,3242000.0
131,Western Cape,,George,George,South Africa,1710164136.0,ZA,ZAF,-33.95,22.45,174582.0
9517,Tennessee,,Columbia,Columbia,United States,1840014518.0,US,USA,35.6223,-87.048,37845.0
6279,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
9155,Texas,admin,Austin,Austin,United States,1840019590.0,US,USA,30.3038,-97.7545,1633847.0
4011,Syunik’,admin,Kapan,Kapan,Armenia,1051527958.0,AM,ARM,39.2075,46.4058,
5302,Ontario,,London,London,Canada,1124469960.0,CA,CAN,42.97,-81.25,346765.0
9865,Pennsylvania,,Indiana,Indiana,United States,1840000997.0,US,USA,40.622,-79.1552,28820.0
8015,Daegu,admin,Daegu,Daegu,"Korea, South",1410095252.0,KR,KOR,35.8668,128.607,2460000.0
6726,Auvergne-Rhône-Alpes,minor,Saint-Étienne,Saint-Etienne,France,1250000540.0,FR,FRA,45.4304,4.38,265684.0
4244,New South Wales,admin,Sydney,Sydney,Australia,1036074917.0,AU,AUS,-33.92,151.1852,4630000.0
3019,Apače,admin,Apače,Apace,Slovenia,1705285338.0,SI,SVN,46.6972,15.9106,
334,Central,,Kandy,Kandy,Sri Lanka,1144308408.0,LK,LKA,7.28,80.67,111701.0
9534,Tennessee,,Martin,Martin,United States,1840015282.0,US,USA,36.3391,-88.8518,10697.0
334,Central,,Kandy,Kandy,Sri Lanka,1144308408.0,LK,LKA,7.28,80.67,111701.0
9920,Pennsylvania,,Carnegie,Carnegie,United States,1840001214.0,US,USA,40.408,-80.0861,7913.0
6725,Auvergne-Rhône-Alpes,minor,Grenoble,Grenoble,France,1250071647.0,FR,FRA,45.1804,5.72,388574.0
6284,Bremen,admin,Bremen,Bremen,Germany,1276376509.0,DE,DEU,53.08,8.8,724909.0
1860,Porto,admin,Porto,Porto,Portugal,1620356810.0,PT,PRT,41.15,-8.62,1337000.0
6289,Hamburg,admin,Hamburg,Hamburg,Germany,1276041799.0,DE,DEU,53.55,10.0,1757000.0
8487,Florida,,Sanford,Sanford,United States,1840015958.0,US,USA,28.7892,-81.276,58605.0
8333,Wisconsin,,Oregon,Oregon,United States,1840002922.0,US,USA,42.9252,-89.3887,12297.0
12844,Oregon,,Astoria,Astoria,United States,1840018504.0,US,USA,46.1856,-123.8047,14599.0
6350,Nordjylland,admin,Aalborg,Aalborg,Denmark,1208789278.0,DK,DNK,57.0337,9.9166,122219.0
6279,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
